CALLE;NUMERO;M2;DOLARES;U_S_M2;PESOS;PESOS_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
ACOYTE;900;77;149000;1935.1;;0.0;3;5;FRENTE;;;2;;BALCON;CABALLITO;6;-58.44027827624538;-34.607770427528642
ACOYTE;1300;69;104600;1515.9;;0.0;2;0;CONTRAFRENTE;;;2;;BALCON TERRAZA;VILLA CRESPO;15;-58.441975511972551;-34.604477351199449
ACOYTE;1400;45;89500;1988.9;;0.0;3;40;CONTRAFRENTE;;;;SI;BALCON;VILLA CRESPO;15;-58.442795531865791;-34.603662348410097
ACOYTE;1500;57;88000;1543.9;;0.0;2;40;FRENTE;;;1;;BALCON;VILLA CRESPO;15;-58.443505279417842;-34.60295687866985
ACOYTE;1500;61;137000;2245.9;;0.0;0;30;FRENTE;;;2;SI;BALCON;VILLA CRESPO;15;-58.443505279417842;-34.60295687866985
ACOYTE;1500;74;126000;1702.7;;0.0;3;50;FRENTE;;;1;;BALCON;VILLA CRESPO;15;-58.443505279417842;-34.60295687866985
A. DE FIGUEROA, F.;200;70;125000;1785.7;;0.0;3;40;FRENTE;;;;;;ALMAGRO;5;-58.422805098496781;-34.60988011393863
A. DE FIGUEROA, F.;300;135;192000;1422.2;;0.0;4;40;FRENTE;;;;;;ALMAGRO;5;-58.423199581528607;-34.608600947745138
A. DE FIGUEROA, F.;800;54;90000;1666.7;;0.0;3;40;INTERNO;;;;;;ALMAGRO;5;-58.422547513553582;-34.601765946716483
A. DE FIGUEROA, F.;100;55;70000;1272.7;;0.0;2;50;FRENTE;;;;;;ALMAGRO;5;-58.422205371262912;-34.599379640349881
A. DE FIGUEROA, F.;200;70;125000;1785.7;;0.0;3;40;FRENTE;;;2;;;ALMAGRO;5;-58.422805098496781;-34.60988011393863
A. DE FIGUEROA, F.;300;135;192000;1422.2;;0.0;4;40;FRENTE;SI;;2;SI;PATIO;ALMAGRO;5;-58.423199581528607;-34.608600947745138
A. DE FIGUEROA, F.;700;26;75000;2884.6;;0.0;1;5;LATERAL;;;;;;ALMAGRO;5;-58.422726977400913;-34.603044145395735
A. DE FIGUEROA, F.;700;38;69900;1839.5;;0.0;1;40;CONTRAFRENTE;;;1;SI;;ALMAGRO;5;-58.422726977400913;-34.603044145395735
A. DE FIGUEROA, F.;800;43;98756;2296.7;635000;14767.4;1;0;FRENTE;;SI;;;;ALMAGRO;5;-58.422547513553582;-34.601765946716483
A. DE FIGUEROA, F.;800;54;90000;1666.7;;0.0;3;40;INTERNO;;;;;;ALMAGRO;5;-58.422547513553582;-34.601765946716483
A. DE FIGUEROA, F.;1300;24;81967;3415.3;527050;21960.4;0;0;FRENTE;;SI;1;;BALCON;PALERMO;14;-58.421682717643272;-34.596444710504741
A. DE FIGUEROA, F.;1700;70;185000;2642.9;;0.0;0;35;FRENTE;;;;SI;;PALERMO;14;-58.420710761575386;-34.591588874628819
AGOTE, LUIS;2300;52;190000;3653.8;;0.0;2;75;FRENTE;;;1;;;RECOLETA;2;-58.396638689699678;-34.586694419688342
AGOTE, LUIS;2300;56;248000;4428.6;;0.0;2;75;FRENTE;;;;;;RECOLETA;2;-58.396638689699678;-34.586694419688342
AGOTE, LUIS;2300;113;338000;2991.2;;0.0;4;0;FRENTE;SI;SI;2;SI;BALCON;RECOLETA;2;-58.396638689699678;-34.586694419688342
AGOTE, LUIS;2400;191;720000;3769.6;;0.0;4;25;FRENTE;;SI;;SI;BALCON;RECOLETA;2;-58.395567278905929;-34.585899634282818
AGOTE, LUIS;2400;207;440000;2125.6;;0.0;5;40;FRENTE;SI;;2;SI;PATIO;RECOLETA;2;-58.395567278905929;-34.585899634282818
AGRELO;3000;50;88000;1760.0;;0.0;3;31;FRENTE;;;;;;BALVANERA;3;-58.40936948278528;-34.617531994265839
AGRELO;3200;42;100467;2392.1;646000;15271.9;1;0;FRENTE;;;1;;BALCON;BALVANERA;3;-58.411041320943447;-34.617853354624827
AGRELO;3500;32;59000;1843.8;;0.0;2;45;CONTRAFRENTE;;;1;;;ALMAGRO;5;-58.415287608156412;-34.618517815648921
AGRELO;3900;38;73000;1921.1;;0.0;2;28;FRENTE;;;;SI;;ALMAGRO;5;-58.420494747113402;-34.618974528853791
AGRELO;4300;64;194246;3035.1;1249000;19394.4;3;0;FRENTE;;SI;2;SI;BALCON;ALMAGRO;5;-58.427071333564783;-34.619468640926918
AGRELO;4300;230;440000;1913.0;;0.0;5;0;FRENTE;SI;;5;SI;;ALMAGRO;5;-58.427071333564783;-34.619468640926918
AGUADO, ALEJANDRO M. DE;2800;280;2800000;10000.0;;0.0;5;60;FRENTE;;;;;;PALERMO;14;-58.40172353866388;-34.580021427506601
AGUAS BUENAS;3100;311;300000;964.6;;0.0;5;10;;;;;;;VILLA URQUIZA;12;-58.493990372971588;-34.570432280189451
AGUERO;100;51;145000;2843.1;;0.0;3;20;;;;;;;BALVANERA;3;-58.413321941979433;-34.609337808943415
AGUERO;100;54;113515;2102.1;729900;13516.7;1;0;FRENTE;;;1;SI;PATIO;BALVANERA;3;-58.413321941979433;-34.609337808943415
AGUERO;100;84;129000;1535.7;;0.0;4;11;FRENTE;;;2;;;BALVANERA;3;-58.413321941979433;-34.609337808943415
AGUERO;200;72;120000;1666.7;;0.0;4;45;;;;;;;BALVANERA;3;-58.412753857567004;-34.607606809671772
AGUERO;400;82;122000;1487.8;;0.0;4;70;FRENTE;;;1;;BALCON;BALVANERA;3;-58.41220474380826;-34.605110692304763
AGUERO;500;40;110000;2750.0;;0.0;1;5;FRENTE;;;;;;BALVANERA;3;-58.411908793215169;-34.604080453632506
AGUERO;500;42;147745;3517.7;950000;22619.0;1;0;FRENTE;;SI;1;;BALCON;BALVANERA;3;-58.411908793215169;-34.604080453632506
AGUERO;700;26;75000;2884.6;;0.0;2;0;CONTRAFRENTE;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;28;63000;2250.0;;0.0;1;0;CONTRAFRENTE;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;30;51000;1700.0;;0.0;1;70;INTERNO;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;31;82500;2661.3;;0.0;1;0;CONTRAFRENTE;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;38;113900;2997.4;;0.0;1;0;FRENTE;;;1;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;41;91803;2239.1;590295;14397.4;1;0;;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;48;98762;2057.5;;0.0;1;0;;;SI;1;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;54;113929;2109.8;;0.0;1;0;FRENTE;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;58;105000;1810.3;;0.0;2;0;CONTRAFRENTE;;;;;PATIO;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;59;97000;1644.1;;0.0;3;35;FRENTE;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;60;148380;2473.0;;0.0;2;0;FRENTE;;;1;;TERRAZA;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;61;100000;1639.3;;0.0;3;15;;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;65;148000;2276.9;;0.0;2;0;CONTRAFRENTE;;SI;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;69;167880;2433.0;;0.0;0;0;FRENTE;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;70;113000;1614.3;;0.0;2;0;CONTRAFRENTE;;;1;;BALCON;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;81;167879;2072.6;;0.0;2;0;FRENTE;;SI;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;93;148376;1595.4;;0.0;2;35;FRENTE;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;99;160000;1616.2;;0.0;3;0;FRENTE;;;;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;700;105;184527;1757.4;;0.0;3;0;FRENTE;;SI;2;;;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;800;50;69000;1380.0;;0.0;1;0;CONTRAFRENTE;;;;;;BALVANERA;3;-58.411027673836379;-34.600523410616766
AGUERO;800;56;109900;1962.5;;0.0;2;40;FRENTE;;;1;;;BALVANERA;3;-58.411027673836379;-34.600523410616766
AGUERO;1000;44;110000;2500.0;;0.0;2;5;FRENTE;;;1;;BALCON;BALVANERA;3;-58.410462344017994;-34.598102936013255
AGUERO;1100;24;62000;2583.3;;0.0;1;0;;;;1;;;RECOLETA;2;-58.410389010027501;-34.596919648644203
AGUERO;1100;48;110000;2291.7;;0.0;3;40;FRENTE;;;1;SI;BALCON;RECOLETA;2;-58.410389010027501;-34.596919648644203
AGUERO;1200;29;60000;2069.0;;0.0;1;35;LATERAL;;;;;;RECOLETA;2;-58.40979009311831;-34.595645148102363
AGUERO;1200;55;93000;1690.9;;0.0;2;40;LATERAL;;;;;;RECOLETA;2;-58.40979009311831;-34.595645148102363
AGUERO;1200;60;109000;1816.7;;0.0;2;0;FRENTE;;;1;;TERRAZA;RECOLETA;2;-58.40979009311831;-34.595645148102363
AGUERO;1200;73;165000;2260.3;;0.0;3;4;;;;2;;BALCON;RECOLETA;2;-58.40979009311831;-34.595645148102363
AGUERO;1400;130;315000;2423.1;;0.0;4;45;FRENTE;;SI;2;SI;BALCON;RECOLETA;2;-58.40863150057011;-34.593064195352206
AGUERO;1500;42;136229;3243.5;875954;20856.0;1;0;;;;;;BALCON;RECOLETA;2;-58.408018541491245;-34.59243860980115
AGUERO;1500;173;430000;2481.2;;0.0;5;30;FRENTE;;SI;2;;BALCON;RECOLETA;2;-58.408018541491245;-34.59243860980115
AGUERO;1500;200;425000;2125.0;;0.0;4;15;FRENTE;;;;;;RECOLETA;2;-58.408018541491245;-34.59243860980115
AGUERO;1600;45;92000;2044.4;;0.0;2;38;INTERNO;;;1;;PATIO;RECOLETA;2;-58.407268827264694;-34.591596316499036
AGUERO;1600;87;169000;1942.5;;0.0;3;40;FRENTE;;;;;TERRAZA;RECOLETA;2;-58.407268827264694;-34.591596316499036
AGUERO;1600;92;235000;2554.3;;0.0;3;80;FRENTE;SI;;;SI;;RECOLETA;2;-58.407268827264694;-34.591596316499036
AGUERO;1700;230;280000;1217.4;;0.0;3;60;CONTRAFRENTE;;;2;;;RECOLETA;2;-58.406258530625927;-34.590818143947907
AGUERO;1800;36;110000;3055.6;;0.0;2;28;LATERAL;;;1;;;RECOLETA;2;-58.405463173340614;-34.59023102757385
AGUERO;1800;115;310000;2695.7;;0.0;3;10;FRENTE;SI;SI;3;SI;TERRAZA;RECOLETA;2;-58.405463173340614;-34.59023102757385
AGUERO;1900;27;78500;2907.4;;0.0;1;50;FRENTE;;;;;;RECOLETA;2;-58.404431177030865;-34.589471242993163
AGUERO;1900;47;104500;2223.4;;0.0;1;0;FRENTE;;;;;;RECOLETA;2;-58.404431177030865;-34.589471242993163
AGUERO;1900;55;140000;2545.5;;0.0;2;0;FRENTE;;;;;;RECOLETA;2;-58.404431177030865;-34.589471242993163
AGUERO;1900;56;125000;2220.2;;0.0;2;0;FRENTE;;;1;;BALCON;RECOLETA;2;-58.404431177030865;-34.589471242993163
AGUERO;1973;59;144000;2440.7;;0.0;2;0;;;;;;;RECOLETA;2;-58.403284033992549;-34.588990586913688
AGUERO;1973;110;255000;2318.2;;0.0;3;0;;;;;;;RECOLETA;2;-58.403284033992549;-34.588990586913688
AGUERO;2000;39;153966;3947.8;990000;25384.6;1;0;FRENTE;;;1;;;RECOLETA;2;-58.403178207615454;-34.588551239117891
AGUERO;2100;30;78000;2600.0;;0.0;1;37;FRENTE;;;;;;RECOLETA;2;-58.402093975655326;-34.587752419211931
AGUERO;2100;47;105500;2244.7;;0.0;1;0;FRENTE;;;1;;BALCON;RECOLETA;2;-58.402093975655326;-34.587752419211931
AGUERO;2100;52;122500;2355.8;;0.0;1;50;CONTRAFRENTE;;;;;;RECOLETA;2;-58.402093975655326;-34.587752419211931
AGUERO;2100;59;159000;2694.9;;0.0;3;0;;;;;;;RECOLETA;2;-58.402093975655326;-34.587752419211931
AGUERO;2100;85;219000;2576.5;;0.0;3;0;;;;2;;;RECOLETA;2;-58.402093975655326;-34.587752419211931
AGUERO;2200;26;63000;2423.1;;0.0;1;40;FRENTE;;;1;;;RECOLETA;2;-58.40108351552545;-34.58696911967467
AGUERO;2200;30;83000;2766.7;;0.0;1;50;CONTRAFRENTE;;;1;;BALCON;RECOLETA;2;-58.40108351552545;-34.58696911967467
AGUERO;2200;38;94500;2486.8;;0.0;2;40;INTERNO;;;;;;RECOLETA;2;-58.40108351552545;-34.58696911967467
AGUERO;2200;49;120000;2449.0;;0.0;1;18;FRENTE;;;1;;BALCON;RECOLETA;2;-58.40108351552545;-34.58696911967467
AGUERO;2300;24;86000;3583.3;;0.0;0;0;;;;;;;RECOLETA;2;-58.400338637263751;-34.586441873380103
AGUERO;2300;27;90000;3333.3;;0.0;1;0;CONTRAFRENTE;;;1;;BALCON;RECOLETA;2;-58.400338637263751;-34.586441873380103
AGUERO;2300;40;240000;6000.0;;0.0;2;0;;;;1;;TERRAZA;RECOLETA;2;-58.400338637263751;-34.586441873380103
AGUERO;2300;65;210000;3230.8;;0.0;3;0;FRENTE;;;;;;RECOLETA;2;-58.400338637263751;-34.586441873380103
AGUERO;2300;70;235000;3357.1;;0.0;3;0;FRENTE;;SI;2;SI;TERRAZA;RECOLETA;2;-58.400338637263751;-34.586441873380103
AGUERO;700;98;160000;1632.7;;0.0;3;0;;;SI;;;BALCON;BALVANERA;3;-58.411395660041045;-34.602056705263273
AGUERO;1500;76;158000;2078.9;;0.0;3;60;FRENTE;;;2;;;RECOLETA;2;-58.408018541491245;-34.59243860980115
AGUILAR;2200;29;88455;3050.2;;0.0;1;0;CONTRAFRENTE;;;;;;PALERMO;14;-58.44596398117703;-34.567887568325631
AGUILAR;2200;41;91030;2220.2;;0.0;1;0;CONTRAFRENTE;;;;;;PALERMO;14;-58.44596398117703;-34.567887568325631
AGUILAR;2200;50;138873;2777.5;;0.0;2;0;CONTRAFRENTE;;;;;;PALERMO;14;-58.44596398117703;-34.567887568325631
AGUILAR;2200;55;146204;2658.3;;0.0;2;0;CONTRAFRENTE;SI;SI;;;;PALERMO;14;-58.44596398117703;-34.567887568325631
AGUILAR;2200;67;149968;2238.3;;0.0;2;0;CONTRAFRENTE;;;;;;PALERMO;14;-58.44596398117703;-34.567887568325631
AGUILAR;2200;72;158000;2194.4;;0.0;3;55;FRENTE;;;;;;PALERMO;14;-58.44596398117703;-34.567887568325631
AGUILAR;2200;75;215938;2879.2;;0.0;3;0;FRENTE;SI;SI;2;;BALCON;PALERMO;14;-58.44596398117703;-34.567887568325631
AGUILAR;2200;78;222178;2848.4;;0.0;3;0;FRENTE;SI;SI;2;;BALCON;PALERMO;14;-58.44596398117703;-34.567887568325631
AGUILAR;2220;42;94299;2245.2;;0.0;1;0;CONTRAFRENTE;SI;SI;;;;PALERMO;14;-58.446092043001066;-34.568033873004062
AGUILAR;2400;25;61500;2460.0;;0.0;1;40;LATERAL;;;1;;TERRAZA;COLEGIALES;13;-58.446896376545801;-34.568952914642807
AGUILAR;2500;52;123000;2365.4;;0.0;2;0;;;;;;;COLEGIALES;13;-58.448063705720607;-34.570286682803726
AGUILAR;2500;58;148000;2551.7;;0.0;3;35;CONTRAFRENTE;SI;;;;;COLEGIALES;13;-58.448063705720607;-34.570286682803726
AGUILAR;2500;200;419000;2095.0;;0.0;5;40;FRENTE;SI;SI;3;;BALCON;COLEGIALES;13;-58.448063705720607;-34.570286682803726
AGUILAR;2595;47;165800;3527.7;;0.0;2;0;;;;;;;COLEGIALES;13;-58.44895492770965;-34.570843790623556
AGUILAR;2595;54;123000;2277.8;;0.0;2;0;;;;;;;COLEGIALES;13;-58.44895492770965;-34.570843790623556
AGUILAR;2600;39;115000;2948.7;;0.0;2;13;FRENTE;;;1;;BALCON;COLEGIALES;13;-58.448714832147424;-34.571030624271174
AGUILAR;2600;66;156000;2363.6;;0.0;3;10;CONTRAFRENTE;;;;;;COLEGIALES;13;-58.448714832147424;-34.571030624271174
