CALLE;NUMERO;M2;DOLARES;U_S_M2;PISO;AMBIENTES;DORMITORIO;ANTIGUEDAD;A_ESTRENAR;FRENTE_Y_CONTRA;EDIFICACION;BAUL;COCHERA;BAÑO;LAVADERO;DEPENDENCIA;TERRAZA;OBS1;FUENTE;DIRECCION;NOMB_CA_CO;AV_SCORE;AV_SIDE;BARRIOS;COMUNA;AREA;ZONA;DIRECCION_NORMALIZADA;BARRIO_NORMALIZADO;COMUNA_NORMALIZADA;CODIGO_POSTAL;CODIGO_POSTAL_ARGENTINO;LATITUD;LONGITUD
ZELADA;4900;195;195000;1000; ;4;3; ;A ESTRENAR; FRENTE; ; ; ;0; S; S; ; ; ZONAPROP.COM_LINIERS;4900 ZELADA; ZELADA;100;L;VILLA LURO;10; ;3; ZELADA 4900;VILLA LURO;COMUNA 10;1407; C1407GX;-34.64198709195949;-58.49548178668779
ZELADA;5800;65;84000;1292,3;1;2;1;10; ; CONTRAFRENT; POR ESCALER; ; ;0; S; S;TERRAZA; ; ZONAPROP.COM_MATADEROS;5800 ZELADA; ZELADA;100;L;MATADEROS;9; ;4; ZELADA 5800;MATADEROS;COMUNA 9;1440; C1440BW;-34.647167994560355;-58.503719563733675
ZELADA;6100;23;55000;2391,3; ;1;0; ;A ESTRENAR; FRENTE; ; ; ;0; S; S; ; ; ZONAPROP.COM_MATADEROS;6100 ZELADA; ZELADA;100;L;MATADEROS;9; ;4; ZELADA 6100;MATADEROS;COMUNA 9;1440; C1440BW;-34.6494535074765;-58.50622427092136
ZELADA;6100;65;94900;1460;PB;3;2;34; ; LATERAL; ; ; ;2; S; S;PATIO; ; ZONAPROP.COM_LINIERS;6100 ZELADA; ZELADA;100;L;MATADEROS;9; ;4; ZELADA 6100;MATADEROS;COMUNA 9;1440; C1440BW;-34.6494535074765;-58.50622427092136
ZELADA;6400;95;138000;1452,6; ;3;2;9; ; FRENTE; ; ;SI;0; S; S;TERRAZA; ; ZONAPROP.COM_MATADEROS;6400 ZELADA; ZELADA;100;L;MATADEROS;9; ;4; ZELADA 6400;MATADEROS;COMUNA 9;1440; C1440BW;-34.651997283335966;-58.50897542289488
ZELARRAYAN;1500;124;135000;1088,7; ;4;3; ; ; CONTRAFRENT; TIPO CASA;SI; ;2; S; S;TERRAZA; ; ZONAPROP.COM_PARQUE CHACABUCO;1500 ZELARRAYAN; ZELARRAYAN;100;L;PARQUE CHACABUCO;7; ;4; ZELARRAYAN 1500;PARQUE CHACABUCO;COMUNA 7;1424; C1424DB;-34.64151481313153;-58.43645415053328
ZELAYA;3100;36;65000;1805,6; ;2;1;2; ; FRENTE; ; ; ;1; ; ;TERRAZA; ; BUSCAINMUEBLE/ABASTO;3100 ZELAYA; ZELAYA;100;L;BALVANERA;3; ;3; ZELAYA 3100;BALVANERA;COMUNA 3;1171; C1171AD;-34.60174501210105;-58.40939171075659
ZELAYA;3100;40;65000;1625; ;1;1;2; ; ; ; ; ;0; ; ; ; ; ARGENPROP.COM/ABASTO;3100 ZELAYA; ZELAYA;100;L;BALVANERA;3; ;3; ZELAYA 3100;BALVANERA;COMUNA 3;1171; C1171AD;-34.60174501210105;-58.40939171075659
ZELAYA;3100;75;135000;1800; ;2;2;2; ; CONTRAFRENT; ; ; ;1; ; ;BALCON TERRAZA; ; ARGENPROP.COM/ABASTO;3100 ZELAYA; ZELAYA;100;L;BALVANERA;3; ;3; ZELAYA 3100;BALVANERA;COMUNA 3;1171; C1171AD;-34.60174501210105;-58.40939171075659
ZINNY;1500;90;79500;883,3; ;4;3;80; ; LATERAL; ; ; ;0; ; ;TERRAZA; ; ZONAPROP.COM_PARQUE AVELLANEDA;1500 ZINNY; ZINNY;100;L;PARQUE AVELLANEDA;9; ;4; ZINNY 1500;PARQUE AVELLANED;COMUNA 9;1407; C1407JM;-34.65030984673298;-58.47378053426344
ZUVIRIA;200;90;175000;1944,4;8;3;2;7; ; CONTRAFRENT; DUPLEX; ;SI;2; S; S;TERRAZA; ; ZONAPROP.COM_PARQUE CHACABUCO;200 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 200;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.62874625339092;-58.429209492551095
ZUVIRIA;200;145;198000;1365,5; ;5;4;50; ; FRENTE; POR ESCALER; ; ;0; S; S;TERRAZA; ; ZONAPROP.COM_PARQUE CHACABUCO;200 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 200;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.62874625339092;-58.429209492551095
ZUVIRIA;300;56;115000;2053,6; ;2;1; ; ; INTERNO; ; ; ;0; ; ;PATIO; ; ZONAPROP.COM_PARQUE CHACABUCO;300 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 300;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.62893929004273;-58.43051742108291
ZUVIRIA;400;73;143000;1958,9; ;3;2; ;A ESTRENAR; FRENTE; ; ;SI;1; ; ;TERRAZA; ; ZONAPROP/CABALLITO;400 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 400;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.629137181471314;-58.4318731709309
ZUVIRIA;600;70;148900;2127,1; ;3;2;30; ; CONTRAFRENT; ; ;SI;0; S; S;BALCON; ; ZONAPROP.COM_PARQUE CHACABUCO;600 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 600;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.62949714503011;-58.434342839713125
ZUVIRIA;700;111;160000;1441,4; ;4;3; ; ; FRENTE; ; ; ;0; S; S; ; ; ZONAPROP.COM_PARQUE CHACABUCO;700 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 700;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.62963895015506;-58.43522629855818
ZUVIRIA;800;45;79900;1775,6; ;2;1; ; ; CONTRAFRENT; ; ; ;0; ; ; ; ; ZONAPROP.COM_PARQUE CHACABUCO;800 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 800;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.62986370562985;-58.43676123245273
ZUVIRIA;800;55;98000;1781,8; ;2;1; ; ; FRENTE; ; ;SI;0; S; S; ; ; ZONAPROP.COM_PARQUE CHACABUCO;800 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 800;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.62986370562985;-58.43676123245273
ZUVIRIA;800;61;125000;2049,2; ;3;2; ;A ESTRENAR; FRENTE; ; ;SI;0; S; S;TERRAZA; ; ZONAPROP.COM_PARQUE CHACABUCO;800 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 800;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.62986370562985;-58.43676123245273
ZUVIRIA;1000;56;119000;2125; ;3;2; ; ; FRENTE; ; ; ;0; ; ;BALCON; ; ZONAPROP.COM_PARQUE CHACABUCO;1000 ZUVIRIA; ZUVIRIA;100;L;PARQUE CHACABUCO;7; ;4; ZUVIRIA 1000;PARQUE CHACABUCO;COMUNA 7;1424; C1424CK;-34.63093947594001;-58.44025868427874
ALVAREZ JONTE;500;141;280000;1985,8; ;3;3;40; ; FRENTE; ;SI;SI;2; ; S;BALCON; ; ARGENPROP.COM/VILLACRESPO;500 ALVAREZ JONTE; AV. ALVAREZ JONTE;100;R;MONTE CASTRO;10; ;3; ; ; ; ; ;;
CHILE;4400;50;138000;2760;3;2;1; ;A ESTRENAR; FRENTE; ; ; ;2; ; ;TERRAZA; ; BUSCAINMUEBLE/ABASTO;4400 CHILE; CHILE;100;L;SAN TELMO;1; ;4; ; ; ; ; ;;
DEL LIBERTADOR;9000;80;255000;3187,5;17;3;2; ;A ESTRENAR; FRENTE; ; ; ;2; ; ; ; ; ;9000 DEL LIBERTADOR; AV. DEL LIBERTADOR;100;R;NUÑEZ;13; ;2; ; ; ; ; ;;
ESCALADA, CELEDONIO CMTE.;2700;55;70000;1272,7; ;3;2;40; ; LATERAL; ; ; ;1; S; ; ; ; ARGENPROP.COM/VILLALUGANO;2700 ESCALADA, CELEDONIO CMTE.; AV. ESCALADA;100;L;VILLA LUGANO;8; ;4; ; ; ; ; ;;
FOURNIER;1000;42;106000;2523,8; ;2;1; ; ; ; ; ; ;0; ; ; ; ; ZONAPROP.COM_PARQUE CHACABUCO;1000 FOURNIER; FOURNIER;100;R;NUEVA POMPEYA;4; ;4; ; ; ; ; ;;
IRIGOYEN;400;37;75000;2027;2;1;1;35; ; CONTRAFRENT; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/VILLALURO;400 IRIGOYEN; IRIGOYEN;37; ;VILLA LURO;10; ;3; IRIGOYEN 400;LINIERS;COMUNA 10;1407; C1407CA;-34.635903794753034;-58.50677278121113
PALESTINA;3300;203;360000;1773,4; ;3;3; ; ; ; TIPO CASA;SI; ;2; ; ;TERRAZA; ; ARGENPROP.COM/PALERMO;3300 PALESTINA; PALESTINA;100;R;ALMAGRO;5; ;3; ; ; ; ; ;;
PALPA;100;160;510000;3187,5; ;5;4;4; ; FRENTE; ;SI;SI;4; S; S;TERRAZA; ; ZONAPROP/CHACARITA;100 PALPA; PALPA;100;R;COLEGIALES;13; ;2; ; ; ; ; ;;
PARAGUAY;100;159;589000;3704,4; ;4;2; ;A ESTRENAR; FRENTE; ; ;SI;1; S; S;BALCON; ; ARGENPROP.COM/PALERMO;100 PARAGUAY; PARAGUAY;100;L;RETIRO;1; ;1; ; ; ; ; ;;
PASEO COLON;1700;67;120000;1791; ;3;2;50; ; ; ; ; ;0; S; S;PATIO; ; ZONAPROP.COM_SAN TELMO;1700 PASEO COLON; AV. PASEO COLON;100;L;SAN TELMO;1; ;4; PASEO COLON AV. 1700;BOCA;COMUNA 1;1063; C1063AD;-34.62699817569218;-58.367904891050514
PI Y MARGALL;400;33;59000;1787,9; ;1;1;2; ; FRENTE; ; ; ;1; ; ;TERRAZA; ; ZONAPROP/LA BOCA;400 PI Y MARGALL; PI Y MARGALL;100;R;BOCA;4; ;4; ; ; ; ; ;;
PI Y MARGALL;400;34;55000;1601,2; ;1;1; ; ; FRENTE; ; ; ;1; ; ;TERRAZA; ; ZONAPROP/LA BOCA;400 PI Y MARGALL; PI Y MARGALL;37; ;BOCA;4; ;4; ; ; ; ; ;;
PIEDRAS;1300;50;80000;1600; ;2;1; ; ; FRENTE; ; ; ;0; ; ; ; ; ZONAPROP.COM_SAN TELMO;1300 PIEDRAS; PIEDRAS;37; ;CONSTITUCION;1; ;4; PIEDRAS 1300;CONSTITUCION;COMUNA 1;1140; C1140AB;-34.623463832827824;-58.377092499066165
PILAR;600;34;60000;1764,7;1;0;0; ;A ESTRENAR; FRENTE; ; ;SI;1; S; ;BALCON; ; ARGENPROP.COM/VILLALURO;600 PILAR; PILAR;37; ;LINIERS;9; ;3; ; ; ; ; ;;
PLAZA;700;35;74000;2114,3; ;2;1;35; ; ; ; ; ;0; ; ;TERRAZA; ; ZONAPROP.COM_VILLA ORTUZAR;700 PLAZA; PLAZA;37; ;VILLA ORTUZAR;15; ;3; ; ; ; ; ;;
PLUTARCO;3000;45;118000;2622,2; ;2;1;2; ; FRENTE; ; ; ;1; ; ; ; ; ZONAPROP/COGHLAN;3000 PLUTARCO; PLUTARCO;37; ;COGHLAN;12; ;2; ; ; ; ; ;;
PORCEL DE PERALTA MANUEL;300;38;69000;1815,8;4;0;0; ;A ESTRENAR; CONTRAFRENT; ; ; ;1; S; ;BALCON; ; ARGENPROP.COM/VERSALLES;300 PORCEL DE PERALTA MANUEL; MANUEL PORCEL DE PERALTA;35; ;LINIERS;9; ;3; ; ; ; ; ;;
PORCEL DE PERALTA, MANUEL;300;35;69000;1971,4; ;1;0; ;A ESTRENAR; CONTRAFRENT; ; ; ;0; S; ; ; ; ZONAPROP.COM_VERSALLES;300 PORCEL DE PERALTA, MANUEL; MANUEL PORCEL DE PERALTA;35; ;LINIERS;9; ;3; ; ; ; ; ;;
POSADAS;1900;295;1200000;4067,8; ;4;4;35; ; FRENTE; ;SI;SI;5; S; S; ; ; ARGENPROP.COM/BARRIONORTE;1900 POSADAS; POSADAS;100;R;RECOLETA;2; ;2; ; ; ; ; ;;
POTOSI;3700;74;132000;1783,8;1;2;2;30; ; FRENTE; ; ; ;1; ; ;BALCON; ; ARGENPROP.COM/ALMAGRO;3700 POTOSI; POTOSI;37; ;ALMAGRO;5; ;3; ; ; ; ; ;;
PRUDAN MANUEL SILVESTRETTE.;1200;25;58000;2279,9; ;1;1;40; ; CONTRAFRENT; ; ; ;1; ; ;TERRAZA; ; ZONAPROP/BOEDO;1200 PRUDAN MANUEL SILVESTRETTE.; TTE. MANUEL SILVESTRE PRUDAN;33; ;SAN CRISTOBAL;3; ;4; ; ; ; ; ;;
PUAN;1300;60;131900;2198,3; ;2;1; ;A ESTRENAR; CONTRAFRENT; ;SI;SI;0; S; S;TERRAZA; ; ZONAPROP.COM_PARQUE CHACABUCO;1300 PUAN; PUAN;37; ;PARQUE CHACABUCO;7; ;4; ; ; ; ; ;;
PUAN;1300;70;154000;2200; ;3;2; ;A ESTRENAR; FRENTE; ; ; ;2; S; S; ; ; ZONAPROP.COM_PARQUE CHACABUCO;1300 PUAN; PUAN;37; ;PARQUE CHACABUCO;7; ;4; ; ; ; ; ;;
PUEYRREDON HONORIO DR.;400;66;176000;2666,7; ;3;2; ;A ESTRENAR; FRENTE; ; ; ;2; S; ;TERRAZA; ; ZONAPROP/CABALLITO;400 PUEYRREDON HONORIO DR.; AV. DR. HONORIO PUEYRREDON;59;L;CABALLITO;6; ;3; PUEYRREDON, HONORIO, DR. AV.;CABALLITO;COMUNA 6;1405; C1405BA;-34.615098463395114;-58.440761058467395
PUEYRREDON HONORIO DR.;400;117;175000;1495,7;8;5;4;45; ; FRENTE; ;SI; ;3; S; S;TERRAZA; ; BUSCAINMUEBLE/ONCE;400 PUEYRREDON HONORIO DR.; AV. DR. HONORIO PUEYRREDON;59;L;CABALLITO;6; ;3; PUEYRREDON, HONORIO, DR. AV.;CABALLITO;COMUNA 6;1405; C1405BA;-34.615098463395114;-58.440761058467395
PUEYRREDON HONORIO DR.;500;80;225000;2812,5; ;2;2; ;A ESTRENAR; FRENTE; ; ; ;1; ; ;TERRAZA; ; ARGENPROP.COM/VILLACRESPO;500 PUEYRREDON HONORIO DR.; AV. DR. HONORIO PUEYRREDON;59;L;CABALLITO;6; ;3; PUEYRREDON, HONORIO, DR. AV.;CABALLITO;COMUNA 6;1405; C1405BA;-34.6140721166802;-58.441087299799925
PUEYRREDON HONORIO DR.;1500;121;270000;2231,4;7;4;3;30; ; FRENTE; ;SI;SI;3; S; S;BALCON; ; ARGENPROP.COM/VILLACRESPO;1500 PUEYRREDON HONORIO DR.; AV. DR. HONORIO PUEYRREDON;59;L;VILLA CRESPO;15; ;3; PUEYRREDON, HONORIO, DR. AV.;VILLA CRESPO;COMUNA 15;1414; C1414CE;-34.60405674386726;-58.44858270019767
PUEYRREDON, HONORIO, DR.;500;80;185000;2312,5; ;3;2; ;A ESTRENAR; FRENTE; ; ; ;2; S; S;BALCON; ; ZONAPROP.COM_PARQUE CENTENARIO;500 PUEYRREDON, HONORIO, DR.; AV. DR. HONORIO PUEYRREDON;59;L;CABALLITO;6; ;3; PUEYRREDON, HONORIO, DR. AV.;CABALLITO;COMUNA 6;1405; C1405BA;-34.6140721166802;-58.441087299799925
PUMACAHUA;200;95;260000;2736,8; ;4;3;7; ; FRENTE; ; ;SI;3; S; ;TERRAZA; ; ZONAPROP/FLORES;200 PUMACAHUA; PUMACAHUA;37; ;FLORES;7; ;3; PUMACAHUA 200;FLORES;COMUNA 7;1406; C1406DC;-34.62849632851026;-58.45399400981534
QUESADA;1500;42;135000;3214,3; ;2;1;4; ; CONTRAFRENT; ; ; ;1; S; ;TERRAZA; ; BUSCAINMUEBLE/NUÃ‘EZ;1500 QUESADA; QUESADA;37; ;NUÑEZ;13; ;2; ; ; ; ; ;;
QUINTANA;100;109;320000;2935,8;7;2;2; ; ; ; ;SI; ;3; S; S; ; ; ARGENPROP.COM/BARRIONORTE;100 QUINTANA; PRESIDENTE QUINTANA;91;R;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 100;RETIRO;COMUNA 2;1014; C1014AC;-34.59158244610645;-58.38596886136558
QUINTANA;100;147;435000;2959,2;8;3;3;50; ; FRENTE; ; ; ;3; S; S; ; ; ARGENPROP.COM/BARRIONORTE;100 QUINTANA; PRESIDENTE QUINTANA;91;R;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 100;RETIRO;COMUNA 2;1014; C1014AC;-34.59158244610645;-58.38596886136558
QUINTANA;100;169;510000;3017,8; ;5;4;55; ; FRENTE; ;SI;SI;0; S; S;TERRAZA; ; INMUEBLESCLARIN.COM/BARIO NORT;100 QUINTANA; PRESIDENTE QUINTANA;91;R;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 100;RETIRO;COMUNA 2;1014; C1014AC;-34.59158244610645;-58.38596886136558
QUINTANA;100;183;510000;2786,9; ;4;4;75; ; ; ; ; ;2; ; ; ; ; ARGENPROP.COM/BARRIONORTE;100 QUINTANA; PRESIDENTE QUINTANA;91;R;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 100;RETIRO;COMUNA 2;1014; C1014AC;-34.59158244610645;-58.38596886136558
QUINTANA;100;195;640000;3282,1; ;2;2; ; ; ; ; ; ;2; ; S; ; ; ARGENPROP.COM/BARRIONORTE;100 QUINTANA; PRESIDENTE QUINTANA;91;R;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 100;RETIRO;COMUNA 2;1014; C1014AC;-34.59158244610645;-58.38596886136558
QUINTANA;200;22;95000;4318,2; ;1;0;40; ; LATERAL; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARIO NORT;200 QUINTANA; PRESIDENTE QUINTANA;91;L;RETIRO;1; ;1; QUINTANA, MANUEL, PRES. 200;RETIRO;COMUNA 1;1014; C1014AC;-34.59087510003633;-58.3868634807597
QUINTANA;200;32;135000;4218,8; ;2;1;40; ; CONTRAFRENT; ; ; ;1; S; ; ; ; ARGENPROP.COM/BARRIONORTE;200 QUINTANA; PRESIDENTE QUINTANA;91;L;RETIRO;1; ;1; QUINTANA, MANUEL, PRES. 200;RETIRO;COMUNA 1;1014; C1014AC;-34.59087510003633;-58.3868634807597
QUINTANA;200;72;245000;3402,8;4;2;2;30; ; FRENTE; ;SI;SI;2; S; ;BALCON; ; ARGENPROP.COM/BARRIONORTE;200 QUINTANA; PRESIDENTE QUINTANA;91;R;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 200;RETIRO;COMUNA 2;1014; C1014AC;-34.59087510003633;-58.3868634807597
QUINTANA;200;350;1100000;3142,9; ;5;4;35; ; FRENTE; ;SI;SI;3; S; S;TERRAZA; ; INMUEBLESCLARIN.COM/BARIO NORT;200 QUINTANA; PRESIDENTE QUINTANA;91;R;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 200;RETIRO;COMUNA 2;1014; C1014AC;-34.59087510003633;-58.3868634807597
QUINTANA;300;140;355000;2535,7; ;4;4; ; ; ; SEMIPISO; ; ;3; S; ;BALCON; ; ARGENPROP.COM/BARRIONORTE;300 QUINTANA; PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 300;RECOLETA;COMUNA 2;1014; C1014AC;-34.59011060088231;-58.3878264902037
QUINTANA;400;23;110000;4782,6; ;1;0;40; ; LATERAL; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARIO NORT;400 QUINTANA; PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 400;RECOLETA;COMUNA 2;1014; C1014AC;-34.58929370290105;-58.388864437456334
QUINTANA;400;24;82000;3416,7; ;2;1; ; ; LATERAL; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/BARIO NORT;400 QUINTANA; PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 400;RECOLETA;COMUNA 2;1014; C1014AC;-34.58929370290105;-58.388864437456334
QUINTANA;400;53;157000;2962,3;11;3;2; ;A ESTRENAR; ; ; ; ;1; ; S; ; ; ARGENPROP.COM/BARRIONORTE;400 QUINTANA; PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 400;RECOLETA;COMUNA 2;1014; C1014AC;-34.58929370290105;-58.388864437456334
QUINTANA;400;118;327000;2771,2; ;3;2;65; ; CONTRAFRENT; ; ; ;1; S; S;TERRAZA; ; ZONAPROP/BARRIO NORTE;400 QUINTANA; PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 400;RECOLETA;COMUNA 2;1014; C1014AC;-34.58929370290105;-58.388864437456334
QUINTANA;400;157;390000;2484,1;1;3;3;60; ; FRENTE; ;SI; ;2; ; S;BALCON; ; ARGENPROP.COM/BARRIONORTE;400 QUINTANA; PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. 400;RECOLETA;COMUNA 2;1014; C1014AC;-34.58929370290105;-58.388864437456334
QUINTANA;500;80;350000;4375;13;3;2; ; ; CONTRAFRENT; ;SI;SI;2; S; S;TERRAZA; ; BUSCAINMUEBLE/RECOLETA;500 QUINTANA; AV. PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. AV.;RECOLETA;COMUNA 2;1129; C1129AB;-34.5884221408208;-58.38993883223725
QUINTANA;500;88;350000;3977,3; ;2;2; ; ; ; ; ;SI;2; S; S;BALCON; ; ARGENPROP.COM/BARRIONORTE;500 QUINTANA; AV. PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. AV.;RECOLETA;COMUNA 2;1129; C1129AB;-34.5884221408208;-58.38993883223725
QUINTANA;500;220;650000;2954,5; ;3;3;40; ; FRENTE; ;SI;SI;3; S; S;BALCON; ; ARGENPROP.COM/BARRIONORTE;500 QUINTANA; AV. PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. AV.;RECOLETA;COMUNA 2;1129; C1129AB;-34.5884221408208;-58.38993883223725
QUINTANA;500;282;630000;2234; ;5;4;40; ; FRENTE; ;SI;SI;3; S; S; ; ; INMUEBLESCLARIN.COM/BARIO NORT;500 QUINTANA; AV. PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. AV.;RECOLETA;COMUNA 2;1129; C1129AB;-34.5884221408208;-58.38993883223725
QUINTANA;540;282;630000;2234; ;5;4;45; ; FRENTE; ;SI;SI;3; S; S;TERRAZA; ; INMUEBLESCLARIN.COM/BARIO NORT;540 QUINTANA; AV. PRESIDENTE QUINTANA;91;L;RECOLETA;2; ;2; QUINTANA, MANUEL, PRES. AV.;RECOLETA;COMUNA 2;1129; C1129AB;-34.588186124911175;-58.390284807458904
QUIRNO COSTA NORBERTO DR.;100;85;169000;1988,2; ;4;3;35; ; CONTRAFRENT; ;SI;SI;1; S; ;TERRAZA; ; ZONAPROP/FLORES;100 QUIRNO COSTA NORBERTO DR.; DR. NORBERTO QUIRNO COSTA;60;R;RECOLETA;2; ;2; ; ; ; ; ;;
QUIRNO COSTA NORBERTO DR.;1100;69;132000;1913; ;3;2;45; ; FRENTE; ; ; ;0; S; ;TERRAZA; ; ZONAPROP/BARRIO NORTE;1100 QUIRNO COSTA NORBERTO DR.; DR. NORBERTO QUIRNO COSTA;60;R;RECOLETA;2; ;2; ; ; ; ; ;;
QUIRNO COSTA, NORBERTO, DR.;1200;50;85000;1700; ;2;1;40; ; ; ; ; ;0; S; S; ; ; INMUEBLESCLARIN.COM/BARIO NORT;1200 QUIRNO COSTA, NORBERTO, DR.; DR. NORBERTO QUIRNO COSTA;60;R;RECOLETA;2; ;2; ; ; ; ; ;;
QUITO;3100;41;78800;1922; ;0;0; ;A ESTRENAR; ; ; ;SI;0; ; ; ; ; INMUEBLESCLARIN.COM/ALMAGRO;3100 QUITO; QUITO;100;R;ALMAGRO;5; ;3; ; ; ; ; ;;
RAMALLO;1600;46;124000;2695,7;4;2;1; ; ; FRENTE; ; ; ;1; ; ;TERRAZA; ; BUSCAINMUEBLE/NUÃ‘EZ;1600 RAMALLO; RAMALLO;37; ;NUÑEZ;13; ;2; ; ; ; ; ;;
RAMALLO;2500;151;250000;1655,6; ;3;3; ; ; FRENTE; ; ; ;2; ; ; ; ; ;2500 RAMALLO; RAMALLO;37; ;SAAVEDRA;12; ;2; RAMALLO 2500;SAAVEDRA;COMUNA 12;1429; C1429DU;-34.54329273211368;-58.47341842674725
RAMOS MEJIA;600;39;89000;2282,1; ;2;1; ; ; FRENTE; ;SI; ;0; S; S;TERRAZA; ; ZONAPROP.COM_PARQUE CENTENARIO;600 RAMOS MEJIA; RAMOS MEJIA;37; ;CABALLITO;6; ;3; ; ; ; ; ;;
RAMSAY;1800;156;440000;2820,5; ;4;3; ; ; FRENTE; ; ;SI;4; S; ;TERRAZA; ; ZONAPROP/BELGRANO;1800 RAMSAY; RAMSAY;37; ;BELGRANO;13; ;2; ; ; ; ; ;;
RAMSAY;1800;157;480000;3057,3; ;4;3; ;A ESTRENAR; FRENTE; ; ;SI;5; S; S;TERRAZA; ; ZONAPROP/NUÃ‘EZ;1800 RAMSAY; RAMSAY;37; ;BELGRANO;13; ;2; ; ; ; ; ;;
RAUCH;3900;35;84000;2400;1;0;0; ;A ESTRENAR; FRENTE; ; ; ;0; ; ; ; ; INMUEBLESCLARIN.COM/ALMAGRO;3900 RAUCH; RAUCH;37; ;ALMAGRO;5; ;3; ; ; ; ; ;;
RAUCH;3900;43;89000;2069,8;8;2;1; ; ; FRENTE; ; ; ;0; ; ;TERRAZA; ; INMUEBLESCLARIN.COM/ALMAGRO;3900 RAUCH; RAUCH;37; ;ALMAGRO;5; ;3; ; ; ; ; ;;
RAUCH;3900;59;79000;1339; ;1;1; ; ; CONTRAFRENT; ;SI; ;1; ; ;PATIO; ; ARGENPROP.COM/ALMAGRO;3900 RAUCH; RAUCH;37; ;ALMAGRO;5; ;3; ; ; ; ; ;;
RAVIGNANI, EMILIO, DR.;1100;41;80000;1951,2; ;2;1;40; ; CONTRAFRENT; ; ; ;1; S; ; ; ; ARGENPROP.COM/PALERMO;1100 RAVIGNANI, EMILIO, DR.; DR. EMILIO RAVIGNANI;57;R;CHACARITA;15; ;3; ; ; ; ; ;;
RAVIGNANI, EMILIO, DR.;1300;37;85000;2297,3; ;0;0; ; ; CONTRAFRENT; ; ;SI;1; ; ;BALCON; ; ARGENPROP.COM/PALERMO;1300 RAVIGNANI, EMILIO, DR.; DR. EMILIO RAVIGNANI;57;L;CHACARITA;15; ;3; RAVIGNANI, EMILIO, DR. 1300;CHACARITA;COMUNA 15;1414; C1414CP;-34.58543689328011;-58.44359697488558
