CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
ALVAREZ JONTE;3700;35.0;85000;2428.6;;35;FRENTE;;;;;;VILLA DEL PARQUE;11;-58.493720851660555;-34.613413001942845
NAZARRE;2500;55.0;75000;1363.6;;13;FRENTE;;;;;;VILLA DEL PARQUE;11;-58.486700606800795;-34.59750862359158
NAZARRE;2500;75.0;95000;1266.7;;30;CONTRAFRENTE;;;;;BALCON;VILLA DEL PARQUE;11;-58.486700606800795;-34.59750862359158
SANTIAGO DEL ESTERO;1300;34.0;51900;1526.5;2;35;LATERAL;;;1;;;CONSTITUCION;1;-58.38439355685702;-34.623507512343487
ROFFO ANGEL H. Dr.;7000;53.0;42900;809.4;2;25;CONTRAFRENTE;;;1;;;LINIERS;9;-58.527816456835509;-34.638767889560071
ESTEVES SAGUI;0;85.0;77000;905.9;3;20;FRENTE;;;2;;;LINIERS;9;-58.515933823723991;-34.639177255890111
CUZCO;0;92.0;85000;923.9;3;40;CONTRAFRENTE;;;1;;;LINIERS;9;-58.52778336949666;-34.638777361747039
ESPARZA;0;64.0;62000;968.8;2;40;CONTRAFRENTE;;;;;;BALVANERA;3;-58.413098443797061;-34.610684152958108
JUJUY;0;39.0;50000;1282.1;2;30;CONTRAFRENTE;;;1;;;BALVANERA;3;-58.405964232229451;-34.610142136957272
MERCEDES;4600;53.0;72000;1358.5;3;35;FRENTE;;;1;;;VILLA DEVOTO;11;-58.516383972507143;-34.596293469929279
CHIVILCOY;4700;142.0;92000;647.9;3;0;FRENTE;;;;;;VILLA DEVOTO;11;-58.516964579084004;-34.594063531143362
CARRIL SALVADOR MARIA DEL;3700;78.0;380000;4871.8;4;25;CONTRAFRENTE;;;2;;;VILLA DEVOTO;11;-58.510094213209875;-34.597980358375906
IBARROLA;3100;40.0;55000;1375.0;2;0;;;;1;;;VILLA DEVOTO;11;-58.52447962542044;-34.613576065079712
DONIZETTI;0;88.0;89000;1011.4;4;15;LATERAL;;;2;;;VILLA LURO;10;-58.496550494980966;-34.637067096030911
ARTIGAS MANUEL de;5100;60.0;74000;1233.3;3;10;CONTRAFRENTE;;;1;;;MATADEROS;9;-58.496439511829763;-34.643988984840107
GARCIA GRANDE DE ZEQUEIRA SEVERO;5300;85.0;70000;823.5;4;37;LATERAL;;;1;;;MATADEROS;9;-58.4991559697946;-34.64445813663307
LOBERIA;0;65.0;79500;1223.1;3;30;FRENTE;;;1;;;VELEZ SARSFIELD;10;-58.491755242350401;-34.636237483665802
DONIZETTI;0;95.0;87500;921.1;4;12;FRENTE;;;2;;;VILLA LURO;10;-58.496550494980966;-34.637067096030911
DONIZETTI;0;74.0;80000;1081.1;4;20;LATERAL;;;2;;;VILLA LURO;10;-58.496550494980966;-34.637067096030911
LOPE DE VEGA;200;60.0;65000;1083.3;3;30;CONTRAFRENTE;;;1;;;VILLA LURO;10;-58.499758553933923;-34.635928563343285
MOLIERE;600;160.0;150000;937.5;4;0;FRENTE;;;2;;;VILLA LURO;10;-58.503950783605973;-34.633109551725568
FALCON RAMON L.CNEL.;5700;71.0;115000;1619.7;3;3;FRENTE;;;2;;;VILLA LURO;10;-58.507155605566822;-34.639537937846626
FALCON RAMON L.CNEL.;5700;170.0;260000;1529.4;4;0;FRENTE;;;2;;;VILLA LURO;10;-58.507155605566822;-34.639537937846626
CAPDEVILA ARTURO;2800;77.0;120000;1558.4;4;11;CONTRAFRENTE;;;2;;;VILLA URQUIZA;12;-58.489016561796454;-34.571369291051823
QUESADA;6000;31.0;52000;1677.4;1;0;FRENTE;;;1;;;VILLA URQUIZA;12;-58.500322855220709;-34.573744222125285
CAPDEVILA ARTURO;2900;47.0;85000;1808.5;2;5;CONTRAFRENTE;;;1;;;VILLA URQUIZA;12;-58.489620080894127;-34.570616855922964
SHAKESPEARE;4900;70.0;78000;1114.3;3;0;FRENTE;;;;;;VILLA URQUIZA;12;-58.489540132234119;-34.562960617756296
SHAKESPEARE;4900;91.0;103700;1139.6;4;0;FRENTE;;;1;;;VILLA URQUIZA;12;-58.489540132234119;-34.562960617756296
ROOSEVELT FRANKLIN D.;4300;67.0;98000;1462.7;3;0;FRENTE;;;1;;;VILLA URQUIZA;12;-58.47914996929682;-34.568615042829521
RIVERA PEDRO I. Dr.;5800;53.0;57900;1092.5;1;0;FRENTE;;;1;;;VILLA URQUIZA;12;-58.496515040480674;-34.576530653320013
RIVERA PEDRO I. Dr.;4900;82.0;125000;1524.4;3;0;FRENTE;;;2;;;VILLA URQUIZA;12;-58.486041706275167;-34.570788675698729
VALDENEGRO;2500;35.0;43700;1248.6;2;0;;;;1;;;VILLA URQUIZA;12;-58.481842089685429;-34.571656056479398
LUGONES LEOPOLDO;2400;70.0;125000;1785.7;3;0;FRENTE;;;2;;;VILLA URQUIZA;12;-58.479299974244753;-34.571352227189124
LUGONES LEOPOLDO;2000;45.0;68000;1511.1;2;30;FRENTE;;;1;;;VILLA URQUIZA;12;-58.476144793901611;-34.574913889184401
RIVERA PEDRO I. Dr.;4900;93.0;80000;860.2;2;0;FRENTE;;;1;;;VILLA URQUIZA;12;-58.486041706275167;-34.570788675698729
OLAZABAL;4500;52.0;69900;1344.2;2;0;FRENTE;;;1;;;VILLA URQUIZA;12;-58.479856767714281;-34.573025602261481
VICTORICA BENJAMIN GRAL.;3200;35.0;58900;1682.9;1;0;FRENTE;;;1;;;PARQUE CHAS;15;-58.481165684171955;-34.589660527593217
VICTORICA BENJAMIN GRAL.;3200;51.0;68900;1351.0;2;0;CONTRAFRENTE;;;1;;;PARQUE CHAS;15;-58.481165684171955;-34.589660527593217
VICTORICA BENJAMIN GRAL.;3200;51.0;68900;1351.0;2;0;CONTRAFRENTE;;;1;;;PARQUE CHAS;15;-58.481165684171955;-34.589660527593217
VICTORICA BENJAMIN GRAL.;3200;51.0;68900;1351.0;2;0;CONTRAFRENTE;;;1;;;PARQUE CHAS;15;-58.481165684171955;-34.589660527593217
RIVERA PEDRO I. Dr.;5400;61.0;79900;1309.8;3;0;CONTRAFRENTE;;;1;;;VILLA URQUIZA;12;-58.491770089946584;-34.573933541952286
DE LA TECNICA;5300;70.0;98000;1400.0;3;2;FRENTE;;;2;;;VILLA URQUIZA;12;-58.49345041307734;-34.567807655099507
QUESADA;6000;36.0;51900;1441.7;1;0;CONTRAFRENTE;;;1;;;VILLA URQUIZA;12;-58.500322855220709;-34.573744222125285
OLAZABAL;4600;90.0;130000;1444.4;3;10;FRENTE;;;1;;;VILLA URQUIZA;12;-58.480812066785866;-34.573577748402855
OLAZABAL;4600;85.0;78000;917.6;2;10;FRENTE;;;;;;VILLA URQUIZA;12;-58.480812066785866;-34.573577748402855
VICTORICA BENJAMIN GRAL.;3200;52.0;69500;1336.5;2;0;CONTRAFRENTE;;;1;;;PARQUE CHAS;15;-58.481165684171955;-34.589660527593217
VICTORICA BENJAMIN GRAL.;3200;51.0;69500;1362.7;2;0;CONTRAFRENTE;;;1;;;PARQUE CHAS;15;-58.481165684171955;-34.589660527593217
TEDIN JUEZ;2800;180.0;520000;2888.9;4;40;FRENTE;;;2;;;PALERMO;14;-58.398178059993128;-34.578084874065681
KENNEDY JOHN FITGERALD;2800;200.0;550000;2750.0;3;0;;;;1;;;PALERMO;14;-58.42001037105242;-34.576274931876185
ROCHA DARDO;2900;340.0;1250000;3676.5;5;0;;;;3;;;PALERMO;14;-58.399264980918069;-34.578307026979182
ZENTENO;3000;242.0;730000;3016.5;5;20;;;;3;;;PALERMO;14;-58.403032483219114;-34.579961960381674
NICARAGUA;5400;120.0;255000;2125.0;2;0;FRENTE;;;1;;;PALERMO;14;-58.4325353463664;-34.582422697015708
RAVIGNANI EMILIO Dr.;2000;80.0;141000;1762.5;3;1;FRENTE;;;2;;;PALERMO;14;-58.436570211956706;-34.579288492303185
RAVIGNANI EMILIO Dr.;2200;103.0;216000;2097.1;4;0;CONTRAFRENTE;;;2;;;PALERMO;14;-58.435017800536258;-34.577934031847938
URIBURU;1200;60.0;135000;2250.0;3;0;FRENTE;;;1;;;RECOLETA;2;-58.398132766767688;-34.594452655277372
MONTES DE OCA MANUEL;0;120.0;140000;1166.7;4;60;FRENTE;;;2;;;BARRACAS;4;-58.377917039703974;-34.628634625074682
MONTES DE OCA MANUEL;0;110.0;150000;1363.6;4;0;FRENTE;;;3;;;BARRACAS;4;-58.377917039703974;-34.628634625074682
MONTES DE OCA MANUEL;0;60.0;82000;1366.7;2;80;FRENTE;;;1;;;BARRACAS;4;-58.377917039703974;-34.628634625074682
DE LOS INCAS;3400;110.0;205000;1863.6;4;20;FRENTE;;;3;;;BELGRANO;13;-58.461750102040831;-34.573451438633931
WASHINGTON;2500;49.0;67000;1367.3;1;0;FRENTE;;;1;;;COGHLAN;12;-58.472443069546728;-34.566072316726945
WASHINGTON;2500;57.0;84000;1473.7;2;0;FRENTE;;;1;;;COGHLAN;12;-58.472443069546728;-34.566072316726945
BALBIN RICARDO Dr.;2500;53.0;90000;1698.1;2;10;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
NAON ROMULO;2700;25.0;48000;1920.0;1;40;FRENTE;;;1;;;COGHLAN;12;-58.475096595580403;-34.564672273293354
11 DE SEPTIEMBRE DE 1888;2100;115.0;129000;1121.7;4;15;FRENTE;;;3;;;BELGRANO;13;-58.45117379243181;-34.558763318513719
ARRIBEÑOS;2100;61.0;110000;1803.3;3;35;FRENTE;;;;;;BELGRANO;13;-58.450067152703866;-34.558065168696551
VUELTA DE OBLIGADO;1100;54.0;76000;1407.4;2;38;FRENTE;;;1;;;PALERMO;14;-58.446531070784808;-34.568258538454515
RIVERA PEDRO I. Dr.;3000;67.0;131500;1962.7;3;A ESTRENAR;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
PALPA;2300;162.0;279000;1722.2;4;15;FRENTE;;;3;;;PALERMO;14;-58.445644429771946;-34.568214477502956
RIVERA PEDRO I. Dr.;3000;39.0;79151;2029.5;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
DE LOS INCAS;3100;174.0;285000;1637.9;5;40;FRENTE;;;2;;;BELGRANO;13;-58.459657269167231;-34.571419364832884
NEWBERY JORGE;2400;82.0;175000;2134.1;4;4;FRENTE;;;2;;;COLEGIALES;13;-58.440768498868643;-34.57213041390613
RIVERA PEDRO I. Dr.;3000;52.0;102275;1966.8;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
BALBIN RICARDO Dr.;2500;33.0;49192;1490.7;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
ARCE;200;39.0;80000;2051.3;2;30;FRENTE;;;1;;;PALERMO;14;-58.429404234374275;-34.571777137931264
BALBIN RICARDO Dr.;2500;33.0;50863;1541.3;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;33.0;47521;1440.0;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;33.0;45850;1389.4;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;33.0;46407;1406.3;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;37.0;55918;1511.3;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;37.0;54257;1466.4;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;37.0;54814;1481.5;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;37.0;53043;1433.6;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;56.0;86279;1540.7;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;37.0;52029;1406.2;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;56.0;84051;1500.9;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;56.0;83309;1487.7;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;52.0;73479;1413.1;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
BALBIN RICARDO Dr.;2500;56.0;81823;1461.1;2;0;FRENTE;;;1;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
RIVERA PEDRO I. Dr.;3000;67.0;128686;1920.7;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;67.0;127714;1906.2;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
CONESA;2500;30.0;50000;1666.7;2;20;INTERNO;;;1;;;BELGRANO;13;-58.465514820419386;-34.561581671402067
MATIENZO BENJAMIN TTE.;2400;148.0;250000;1689.2;1;40;CONTRAFRENTE;;;1;;;PALERMO;14;-58.439685561173206;-34.57273015748828
BALBIN RICARDO Dr.;2400;87.0;125000;1436.8;4;8;FRENTE;;;2;;;BELGRANO;13;-58.46374102228733;-34.563353199024384
MIGUELETES;1600;187.0;370000;1978.6;4;0;FRENTE;;;2;;;BELGRANO;13;-58.442601368099268;-34.560790237728952
MATIENZO BENJAMIN TTE.;2400;88.0;125000;1420.5;3;35;FRENTE;;;1;;;PALERMO;14;-58.439685561173206;-34.57273015748828
WASHINGTON;2500;95.0;141000;1484.2;3;0;CONTRAFRENTE;;;1;;;COGHLAN;12;-58.472443069546728;-34.566072316726945
WASHINGTON;2500;52.0;76800;1476.9;1;0;CONTRAFRENTE;;;1;;;COGHLAN;12;-58.472443069546728;-34.566072316726945
RIVERA PEDRO I. Dr.;3000;67.0;120870;1804.0;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
WASHINGTON;2500;113.0;119000;1053.1;2;0;FRENTE;;;1;;;COGHLAN;12;-58.472443069546728;-34.566072316726945
WASHINGTON;2500;52.0;76800;1476.9;1;0;FRENTE;;;1;;;COGHLAN;12;-58.472443069546728;-34.566072316726945
DE LOS INCAS;3900;100.0;182000;1820.0;4;35;FRENTE;;;2;;;VILLA ORTUZAR;15;-58.468122001482854;-34.577716456764996
DE LOS INCAS;3900;97.0;182000;1876.3;4;30;FRENTE;;;2;;;VILLA ORTUZAR;15;-58.468122001482854;-34.577716456764996
RIVERA PEDRO I. Dr.;3000;89.0;128155;1439.9;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;39.0;78136;2003.5;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;39.0;77121;1977.5;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;77.0;128686;1671.2;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;44.0;77121;1752.8;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;48.0;87020;1812.9;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;84.0;131508;1565.6;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;88.0;126616;1438.8;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;77.0;131456;1707.2;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;77.0;133969;1739.9;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;77.0;127714;1658.6;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;84.0;140011;1666.8;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
RIVERA PEDRO I. Dr.;3000;48.0;87934;1832.0;2;0;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.466818035859177;-34.560018071432346
BALBIN RICARDO Dr.;2600;68.0;117000;1720.6;3;0;FRENTE;;;2;;;BELGRANO;13;-58.466500789749901;-34.562185761418625
BALBIN RICARDO Dr.;2500;100.0;185000;1850.0;4;0;FRENTE;;;4;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
GOROSTIAGA;1500;104.0;260000;2500.0;4;0;FRENTE;;;2;;;PALERMO;14;-58.435509435921446;-34.56427733442095
BALBIN RICARDO Dr.;2300;45.0;92000;2044.4;2;0;FRENTE;;;1;;;BELGRANO;13;-58.46506362574479;-34.562792722597138
VUELTA DE OBLIGADO;1400;66.0;155000;2348.5;3;0;CONTRAFRENTE;;;2;;;BELGRANO;13;-58.449475807164411;-34.566683273107984
ARREDONDO VIRREY;2200;100.0;170000;1700.0;4;30;CONTRAFRENTE;;;2;;;BELGRANO;13;-58.449488861607456;-34.565491181696125
GOROSTIAGA;1500;108.0;209000;1935.2;4;20;FRENTE;;;4;;;PALERMO;14;-58.435509435921446;-34.56427733442095
MIGUELETES;1600;188.0;350000;1861.7;4;14;CONTRAFRENTE;;;3;;;BELGRANO;13;-58.442601368099268;-34.560790237728952
RIVERA PEDRO I. Dr.;2500;81.0;90000;1111.1;3;35;FRENTE;;;;;;BELGRANO;13;-58.462117628118264;-34.557386151021184
BALBIN RICARDO Dr.;2500;51.0;73479;1440.8;2;0;CONTRAFRENTE;;;;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
ORTEGA Y GASSET;1500;230.0;580000;2521.7;4;6;FRENTE;;;2;;;PALERMO;14;-58.430194087890861;-34.567413691908186
VUELTA DE OBLIGADO;2100;48.0;78000;1625.0;2;40;CONTRAFRENTE;;;1;;;BELGRANO;13;-58.455675477237563;-34.561458034980085
BALBIN RICARDO Dr.;2300;75.0;150000;2000.0;3;0;LATERAL;;;2;;;BELGRANO;13;-58.46506362574479;-34.562792722597138
BALBIN RICARDO Dr.;2500;56.0;116000;2071.4;3;10;FRENTE;;;2;;;BELGRANO;13;-58.465133225321871;-34.562763279780221
GOROSTIAGA;1500;118.0;257000;2178.0;4;24;FRENTE;;;2;;;PALERMO;14;-58.435509435921446;-34.56427733442095
RIVERA PEDRO I. Dr.;2800;75.0;135000;1800.0;3;8;FRENTE;;;1;;;BELGRANO;13;-58.464859429968172;-34.558921447442607
DE LOS INCAS;3200;89.0;198000;2224.7;3;45;FRENTE;;;2;;;BELGRANO;13;-58.459693958589689;-34.571455059179257
ELCANO;2700;73.0;75000;1027.4;2;24;FRENTE;;;1;;;BELGRANO;13;-58.457472379566944;-34.567547931089862
GOROSTIAGA;1500;328.0;375000;1143.3;4;50;FRENTE;;;2;;;PALERMO;14;-58.435509435921446;-34.56427733442095
MIGUELETES;1600;187.0;330000;1764.7;4;0;FRENTE;;;2;;;BELGRANO;13;-58.442601368099268;-34.560790237728952
RIVERA PEDRO I. Dr.;2858;127.0;245000;1929.1;4;0;CONTRAFRENTE;;;;;BALCON;BELGRANO;13;-58.465418354494794;-34.559234371149437
ARTIGAS MANUEL de;5100;52.0;59000;1134.6;2;10;FRENTE;;;1;;BALCON;MATADEROS;9;-58.496439511829763;-34.643988984840107
ARTIGAS MANUEL de;5100;48.0;65000;1354.2;2;12;FRENTE;;;1;;;MATADEROS;9;-58.496439511829763;-34.643988984840107
ARTIGAS MANUEL de;5100;60.0;74000;1233.3;3;10;CONTRAFRENTE;;;1;;;MATADEROS;9;-58.496439511829763;-34.643988984840107
ARTIGAS MANUEL de;5100;44.0;59500;1352.3;2;11;FRENTE;;;1;;;MATADEROS;9;-58.496439511829763;-34.643988984840107
YERBAL;5000;81.0;55000;679.0;2;27;FRENTE;;;1;;;VILLA LURO;10;-58.496862991412044;-34.636154576278969
CERVANTES;300;95.0;75000;789.5;3;A ESTRENAR;FRENTE;;;2;;BALCON;VELEZ SARSFIELD;10;-58.495546715872081;-34.634528645599978
MANZONI;0;40.0;36500;912.5;1;0;FRENTE;;;1;;BALCON;VILLA LURO;10;-58.499452649450355;-34.637465522376331
BELAUSTEGUI LUIS Dr.;4937;100.0;75000;750.0;3;0;LATERAL;;;;;TERRAZA;VELEZ SARSFIELD;10;-58.498874440669759;-34.631061253995995
LAGRANGE;1200;40.0;46000;1150.0;2;0;FRENTE;;;;;;VILLA LURO;10;-58.511738222200144;-34.628144675435209
DEL FOMENTISTA;3100;53.0;58000;1094.3;2;3;FRENTE;;;1;;BALCON;VILLA PUEYRREDON;12;-58.512272088939149;-34.579704321124147
MISTRAL GABRIELA;2100;104.0;120000;1153.8;3;0;CONTRAFRENTE;;;2;;TERRAZA;VILLA PUEYRREDON;12;-58.492567785737066;-34.58160790895225
MISTRAL GABRIELA;2100;83.0;95000;1144.6;3;0;FRENTE;;;2;;TERRAZA;VILLA PUEYRREDON;12;-58.492567785737066;-34.58160790895225
MISTRAL GABRIELA;2100;102.0;115000;1127.5;3;0;FRENTE;;;1;;BALCON;VILLA PUEYRREDON;12;-58.492567785737066;-34.58160790895225
ECUADOR;200;77.0;95000;1233.8;4;0;;;;;;;BALVANERA;3;-58.409114309761982;-34.607892357033769
PASTEUR;0;50.0;75000;1500.0;3;0;;;SI;;;;BALVANERA;3;-58.399105468022988;-34.609668207564361
PASTEUR;0;69.0;91000;1318.8;3;0;;;;;;;BALVANERA;3;-58.399105468022988;-34.609668207564361
JUJUY;0;77.0;88500;1149.4;3;0;FRENTE;;;;;;BALVANERA;3;-58.405964232229451;-34.610142136957272
SANTA FE;4500;96.0;157000;1635.4;4;0;;;;;;;PALERMO;14;-58.424330620180569;-34.579201203786589
GALILEO;2400;265.0;630000;2377.4;5;0;;;;;;;RECOLETA;2;-58.398938113202234;-34.585911260445627
URIBURU;1200;202.0;330000;1633.7;5;0;FRENTE;;;;;;RECOLETA;2;-58.398132766767688;-34.594452655277372
GALILEO;2400;139.0;378000;2719.4;4;0;;;;;;;RECOLETA;2;-58.398938113202234;-34.585911260445627
URIBURU;1200;205.0;390000;1902.4;4;0;;;;;;;RECOLETA;2;-58.398132766767688;-34.594452655277372
PEÑA;2000;93.0;172000;1849.5;4;0;CONTRAFRENTE;;;;;;RECOLETA;2;-58.394941547775915;-34.592653411017018
ARROYO;800;75.0;180000;2400.0;3;0;;;;;;;RETIRO;1;-58.379600378911185;-34.591442332158948
GUIDO;1500;309.0;950000;3074.4;5;0;;;;;;;RETIRO;1;-58.387078748169721;-34.592357673120006
BOLLINI;2100;64.0;150000;2343.8;3;0;;;;;;;RECOLETA;2;-58.404534296397664;-34.587717554635788
SOLER;3200;64.0;115000;1796.9;3;0;;;;;;;RECOLETA;2;-58.410231496855609;-34.596947641880575
COPERNICO;2300;142.0;275000;1936.6;4;0;;;;;;;RECOLETA;2;-58.397154698787872;-34.586765792098213
GELLY;2200;400.0;1100000;2750.0;5;0;;;;;;;RECOLETA;2;-58.397108568513254;-34.586757427189774
FRENCH;3500;60.0;100000;1666.7;2;0;;;;;;;PALERMO;14;-58.41073253828894;-34.583872522865271
RODRIGUEZ PEÑA;1500;17.0;44000;2588.2;1;0;;;;1;;;RECOLETA;2;-58.390852766534969;-34.592572005764971
RODRIGUEZ PEÑA;1500;173.0;475000;2745.7;4;0;;;;;;;RECOLETA;2;-58.390852766534969;-34.592572005764971
RODRIGUEZ PEÑA;1500;174.0;450000;2586.2;4;0;;;SI;;;;RECOLETA;2;-58.390852766534969;-34.592572005764971
UGARTECHE;2800;35.0;89000;2542.9;2;0;;;;;;;PALERMO;14;-58.414080962357318;-34.582941633876089
URIBURU;1400;127.0;145000;1141.7;3;0;;;;;;;RECOLETA;2;-58.397140613265542;-34.592098394902678
PAGANO JOSE LEON;2600;185.0;380000;2054.1;3;0;;;;;;;RECOLETA;2;-58.399115007201431;-34.58438580493992
URIBURU;1400;31.0;85000;2741.9;1;0;FRENTE;;;1;;;RECOLETA;2;-58.397140613265542;-34.592098394902678
VITTORIA FRANCISCO de;2300;250.0;720000;2880.0;3;0;;;;;;;RECOLETA;2;-58.396503251469774;-34.586753193517112
JURAMENTO;1900;74.0;135000;1824.3;3;0;;;;;;;BELGRANO;13;-58.452084237547538;-34.559342316241299
QUINTANA;500;41.0;115000;2804.9;2;0;;;;;;;RECOLETA;2;-58.389944569044097;-34.588338743631382
AUSTRIA;1700;180.0;395000;2194.4;4;0;;;;;;;RECOLETA;2;-58.407918289298017;-34.590854423590343
QUIRNO COSTA NORBERTO Dr.;1200;165.0;265000;1606.1;4;0;;;;;;;RECOLETA;2;-58.405591308451889;-34.595714422732151
MANSILLA LUCIO NORBERTO GRAL.;2400;57.0;74900;1314.0;2;0;;;;;;;RECOLETA;2;-58.401852539811962;-34.596989379994433
URIBURU;1300;70.0;183000;2614.3;3;0;;;;;;;RECOLETA;2;-58.397468097830256;-34.592876100987901
GELLY;2200;251.0;700000;2788.8;4;0;;;;;;;RECOLETA;2;-58.397108568513254;-34.586757427189774
BARRIENTOS;1500;54.0;135000;2500.0;2;0;;;;;;;RECOLETA;2;-58.398626790770592;-34.588487574271106
ORTIZ DE OCAMPO;2500;152.0;230000;1513.2;4;0;;;;;;;PALERMO;14;-58.405343569915871;-34.583432103725002
JUNCAL;1600;52.0;125000;2403.8;2;0;;;;;;;RECOLETA;2;-58.390112536616627;-34.594266473836811
QUINTANA;0;180.0;350000;1944.4;4;0;;;;;;;RETIRO;1;-58.384475012770238;-34.592706614298848
FLORIDA;1000;254.0;650000;2559.1;3;0;;;;;;;RETIRO;1;-58.375396863958542;-34.596032410846078
QUINTANA;0;286.0;890000;3111.9;4;0;;;;;;;RECOLETA;2;-58.390796860414071;-34.587701464421514
GALILEO;2400;259.0;615000;2374.5;4;0;;;;;;;RECOLETA;2;-58.398938113202234;-34.585911260445627
URIBURU;1200;34.0;86000;2529.4;1;0;;;;1;;;RECOLETA;2;-58.398132766767688;-34.594452655277372
LOPEZ VICENTE;1700;85.0;169000;1988.2;3;0;;;;;;;RECOLETA;2;-58.389923568802786;-34.591713833391196
PAGANO JOSE LEON;2600;24.0;78000;3250.0;1;0;;;;;;;RECOLETA;2;-58.399115007201431;-34.58438580493992
COPERNICO;2300;139.0;350000;2518.0;4;0;;;;;;;RECOLETA;2;-58.397154698787872;-34.586765792098213
QUINTANA;400;159.0;370000;2327.0;4;0;;;;;;;RECOLETA;2;-58.388971989862782;-34.589134003318385
PACHECO DE MELO JOSE ANDRES;1800;49.0;158000;3224.5;1;0;;;;1;;;RECOLETA;2;-58.392850826492953;-34.592626805193333
QUINTANA;200;142.0;260000;1831.0;4;0;;;;;;;RETIRO;1;-58.386896524150089;-34.59079165503401
TAGLE;2500;59.0;130000;2203.4;2;0;;;;;;;PALERMO;14;-58.400528600113603;-34.584451078097509
ARROYO;800;430.0;990000;2302.3;5;0;;;;;;;RETIRO;1;-58.379600378911185;-34.591442332158948
