X;Y;STOP_ID;TIPO;CALLE;NUMERO;ENTRE1;ENTRE2;LINEAS;DIR_NORM;CALLE_NORM;ALTURA_NOR;COORDX;COORDY;METROBUS;STOP_NAME;STOP_DESC;FUENTE;VERIFICADA;FECHA_ULTI
-58,3585967896253;-34,6268660265;1006462;PARADA NO OFICIAL;DON PEDRO DE MENDOZA AV.;S/N;BLANES, MANUEL JUAN;SEPTIEMBRE 20 DE;{20};;;;109.601.334.797.487.000.000;100.261.756.654.079.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4408537117567;-34,6268692877;1003047;PARADAS DE POSTE;BARCO CENTENERA DEL;633;;;{180,26,56};BARCO CENTENERA DEL 633;BARCO CENTENERA DEL;633;102.058.322.891.000.000.000;100.266.105.933.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3820114044106;-34,6268883688;1007027;PARADAS CON REFUGIO;GARAY, JUAN DE AV.;S/N;LIMA ESTE;LIMA OESTE;{4};;;;107.454.197.343.213.000.000;100.261.245.664.519.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,5288059300241;-34,6268889118;1004558;PARADAS DE POSTE;GANA;986;;;{109,47};GANA 986;GANA;986;93.993.052.035.500.000.000;100.262.158.832.000.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4564925568650;-34,6268913806;1002153;PARADAS DE POSTE;CARABOBO AV.;12;;;{132};CARABOBO AV. 12;CARABOBO AV.;12;100.624.231.137.000.000.000;100.263.854.589.000.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,5165153672803;-34,6269210046;1004839;PARADAS DE POSTE;LASCANO;5702;;;{106};LASCANO 5702;LASCANO;5702;95.120.105.953.100.000.000;100.259.268.880.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,4575572452367;-34,6269284892;1002205;PARADAS CON REFUGIO;RIVADAVIA AV.;6469;;;{1};RIVADAVIA AV. 6469;RIVADAVIA AV.;6469;100.526.598.383.000.000.000;100.259.743.479.000.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,3907341094472;-34,6269329980;1002019;PARADAS DE POSTE;FILIBERTO;1785;SOLIS;ENTRE RIOS AV.;{151,84,90};FILIBERTO 1785;FILIBERTO;1785;106.654.316.393.999.000.000;100.256.900.272.000.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,3750284353699;-34,6269363601;1005101;PARADAS CON REFUGIO;CASEROS AV.;751;;;{46};CASEROS AV. 751;CASEROS AV.;751;108.094.535.313.000.000.000;100.255.387.206.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,5080711127827;-34,6269372585;1004848;PARADAS CON REFUGIO;LOPE DE VEGA AV.;1387;;;{181};LOPE DE VEGA AV. 1387;LOPE DE VEGA AV.;1387;95.894.449.649.300.000.000;100.257.846.626.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4257703286933;-34,6269386465;1001395;PARADAS CON REFUGIO;SAN JUAN AV.;4308;LA PLATA AV.;MUÑIZ;{88};SAN JUAN AV. 4308;SAN JUAN AV.;4308;103.441.475.519.000.000.000;100.258.008.573.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3822302444830;-34,6269400253;9020;;;;;;{12,129,133,168,28,46,84,98};;;;107.434.125.000.000.000.000;100.255.531.250.000.000.000;F;;GARAY, JUAN DE AV.&&LIMA;USIG;F;8/11/2016
-58,4159835296971;-34,6269498757;9019;;;;;;{115,23};;;;104.338.929.687.500.000.000;100.256.390.625.000.000.000;F;;BOEDO AV.&&COCHABAMBA;USIG;F;8/11/2016
-58,5182303284626;-34,6269609635;1004800;PARADA NO OFICIAL;IRIGOYEN;1483;;;{108,47};IRIGOYEN 1483;IRIGOYEN;1483;94.962.845.485.300.000.000;100.254.750.818.999.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,4576422367796;-34,6269634360;1002731;PARADA NO OFICIAL;RIVADAVIA AV.;6483;;;{132,2,85,96};RIVADAVIA AV. 6483;RIVADAVIA AV.;6483;100.518.804.418.000.000.000;100.255.867.094.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4564542131607;-34,6269743337;1002597;PARADAS DE POSTE;CARABOBO AV.;18;;;{113};CARABOBO AV. 18;CARABOBO AV.;18;100.627.746.707.000.000.000;100.254.652.069.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4431741988305;-34,6269776228;1003074;PARADA NO OFICIAL;MITRE, EMILIO;406;;;{103,26};MITRE, EMILIO 406;MITRE, EMILIO;406;101.845.530.486.000.000.000;100.254.131.565.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4572705415610;-34,6269846379;1002218;PARADA NO OFICIAL;RIVADAVIA AV.;6444;;;{104,141,55};RIVADAVIA AV. 6444;RIVADAVIA AV.;6444;100.552.888.930.000.000.000;100.253.513.326.000.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,5191188668337;-34,6269931546;1004797;PARADAS DE POSTE;RUIZ DE LOS LLANOS;1312;;;{47};RUIZ DE LOS LLANOS 1312;RUIZ DE LOS LLANOS;1312;94.881.368.051.400.000.000;100.251.134.502.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,3972013278456;-34,6269984037;1002929;PARADAS DE POSTE;PAVON;2302;;;{62,95};PAVON 2302;PAVON;2302;106.061.264.130.000.000.000;100.250.048.830.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4791967582101;-34,6269991165;1005184;PARADAS DE POSTE;ARANGUREN, JUAN F., DR.;3495;;;{172,99};ARANGUREN, JUAN F., DR. 3495;ARANGUREN, JUAN F., DR.;3495;98.542.244.596.000.000.000;100.251.796.814.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,3864477372475;-34,6270074834;1002595;PARADAS DE POSTE;GARAY, JUAN DE AV.;1447;;;{133,61};GARAY, JUAN DE AV. 1447;GARAY, JUAN DE AV.;1447;107.047.372.894.000.000.000;100.248.348.429.000.000.000;F;;;RELEVAMIENTO2015;T;23/4/2015
-58,4910956462596;-34,6270110383;20275;;;;;;{166,172,34,99};;;;97.451.111.382.999.900.000;100.250.231.382.000.000.000;T;AV. SEGUROLA;JUSTO, JUAN B. AV.&&SEGUROLA AV.;USIG;T;12/10/2016
-58,5187274126659;-34,6270155316;1004801;PARADAS CON REFUGIO;ARREGUI;5895;;;{106};ARREGUI 5895;ARREGUI;5895;94.917.265.968.299.900.000;100.248.672.154.999.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,3867637086028;-34,6270190927;1007328;PARADAS DE POSTE;GARAY, JUAN DE AV.;1473;;;{90};GARAY, JUAN DE AV. 1473;GARAY, JUAN DE AV.;1473;107.018.397.198.000.000.000;100.247.082.435.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,3867829691021;-34,6270198008;1002588;PARADAS DE POSTE;GARAY, JUAN DE AV.;1475;;;{151,84};GARAY, JUAN DE AV. 1475;GARAY, JUAN DE AV.;1475;107.016.630.942.000.000.000;100.247.005.209.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,3869710294964;-34,6270267918;1002558;PARADAS DE POSTE;GARAY, JUAN DE AV.;1497;;;{143};GARAY, JUAN DE AV. 1497;GARAY, JUAN DE AV.;1497;106.999.385.133.000.000.000;100.246.242.643.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,3869710294964;-34,6270267918;1007327;PARADAS DE POSTE;GARAY, JUAN DE AV.;1495;;;{4,97};GARAY, JUAN DE AV. 1495;GARAY, JUAN DE AV.;1495;106.999.385.133.000.000.000;100.246.242.643.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,3837936444063;-34,6270691476;1007329;PARADAS DE POSTE;GARAY, JUAN DE AV.;1272;;;{90};GARAY, JUAN DE AV. 1272;GARAY, JUAN DE AV.;1272;107.290.749.140.999.000.000;100.241.320.523.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4271558070697;-34,6271302760;1003056;PARADAS CON REFUGIO;DIRECTORIO AV.;22;;;{126,53,97};DIRECTORIO AV. 22;DIRECTORIO AV.;22;103.314.418.913.999.000.000;100.236.796.050.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4578380892681;-34,6271309841;9041;;;;;;{36,88};;;;100.500.843.750.000.000.000;100.237.281.250.000.000.000;F;;LAUTARO&&RIVADAVIA AV.;USIG;F;8/11/2016
-58,4576501527885;-34,6271407266;1002219;PARADAS DE POSTE;RIVADAVIA AV.;6486;;;{132};RIVADAVIA AV. 6486;RIVADAVIA AV.;6486;100.518.077.531.000.000.000;100.236.199.622.999.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,3679451553048;-34,6271423776;9138;;;;;;{129,152,159,33,64,74,93};;;;108.744.054.687.500.000.000;100.231.945.312.500.000.000;F;;BROWN, ALTE. AV.&&PASEO COLON AV.;USIG;F;8/11/2016
-58,3754819628575;-34,6271613489;1005100;PARADAS DE POSTE;CASEROS AV.;795;;;{39};CASEROS AV. 795;CASEROS AV.;795;108.052.924.994.000.000.000;100.230.464.412.999.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,3882954718177;-34,6271646578;9053;;;;;;{129,90};;;;106.877.921.875.000.000.000;100.231.039.062.500.000.000;F;;CEVALLOS, VIRREY&&GARAY, JUAN DE AV.;USIG;F;8/11/2016
-58,3587114235794;-34,6271654887;1006466;PARADA NO OFICIAL;DON PEDRO DE MENDOZA AV.;S/N;20 DE SEPTIEMBRE;BLANES, JUAN MANUEL;{130};;;;109.590.788.526.745.000.000;100.228.547.022.896.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,3755726254460;-34,6271932014;1005097;PARADA NO OFICIAL;PIEDRAS;1600;;;{10,70};PIEDRAS 1600;PIEDRAS;1600;108.044.608.152.000.000.000;100.226.938.085.999.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4281601213502;-34,6272001369;9057;;;;;;{180,88};;;;103.222.320.312.500.000.000;100.229.078.125.000.000.000;F;;DIRECTORIO AV.&&SENILLOSA;USIG;F;8/11/2016
-58,4067551210642;-34,6272033248;9058;;;;;;{97};;;;105.185.164.062.500.000.000;100.227.843.750.000.000.000;F;;CONSTITUCION&&LA RIOJA;USIG;F;8/11/2016
-58,3894377419194;-34,6272078154;9059;;;;;;{12,61,97};;;;106.773.171.875.000.000.000;100.226.328.125.000.000.000;F;;GARAY, JUAN DE AV.&&SOLIS;USIG;F;8/11/2016
-58,3925334902406;-34,6272421813;1004503;PARADAS DE POSTE;GARAY, JUAN DE AV.;1929;;;{129,95};GARAY, JUAN DE AV. 1929;GARAY, JUAN DE AV.;1929;106.489.288.296.000.000.000;100.222.717.701.999.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3780408270786;-34,6272426132;568;;;;;;{62};;;;107.818.268.750.934.000.000;100.221.649.454.805.000.000;F;;BRASIL&&GIORELLO, PABLO;USIG;F;8/11/2016
-58,4184960535552;-34,6272438501;9062;;;;;;{97};;;;104.108.515.625.000.000.000;100.223.882.812.500.000.000;F;;CASTRO BARROS&&COCHABAMBA;USIG;F;8/11/2016
-58,3915523092275;-34,6272570886;20315;;;;;;{143,4};;;;106.579.261.645.292.000.000;100.221.000.921.187.000.000;T;COMBATE DE LOS POZOS;ENTRE RIOS AV.&&GARAY, JUAN DE AV.;USIG;T;12/10/2016
-58,3921594529537;-34,6272635765;9070;;;;;;{12,150,61,97};;;;106.523.585.937.500.000.000;100.220.320.312.500.000.000;F;;COMBATE DE LOS POZOS&&GARAY, JUAN DE AV.;USIG;F;8/11/2016
-58,4583772674629;-34,6272665083;1002704;PARADAS DE POSTE;RIVADAVIA AV.;6539;;;{136,163,88};RIVADAVIA AV. 6539;RIVADAVIA AV.;6539;100.451.400.293.000.000.000;100.222.249.289.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,3798175496216;-34,6272785598;20659;;;;;;{53};;;;107.655.339.605.254.000.000;100.217.797.119.541.000.000;F;;BRASIL&&LIMA;USIG;F;8/11/2016
-58,4580077582416;-34,6272869199;1002220;PARADAS DE POSTE;RIVADAVIA AV.;6510;;;{2,5,76,8,86};RIVADAVIA AV. 6510;RIVADAVIA AV.;6510;100.485.284.246.000.000.000;100.219.983.435.999.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,3684582013048;-34,6272900507;1005292;PARADAS CON REFUGIO;GARCIA, MARTIN AV.;S/N;ALMIRANTE BROWN AV;ITALIA;{29};;;;108.696.992.877.704.000.000;100.215.607.466.771.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3755729247856;-34,6273015908;9079;;;;;;{46};;;;108.044.570.312.500.000.000;100.214.914.062.500.000.000;F;;CASEROS AV.&&PIEDRAS;USIG;F;8/11/2016
-58,4466839404606;-34,6273162864;1003060;PARADAS DE POSTE;GOYENA, PEDRO AV.;1381;HORTIGUERA;PUAN;{134};GOYENA, PEDRO AV. 1381;GOYENA, PEDRO AV.;1381;101.523.679.494.000.000.000;100.216.619.068.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4565229808679;-34,6273168089;1002150;PARADA NO OFICIAL;CARABOBO AV.;37;;;{132,133};CARABOBO AV. 37;CARABOBO AV.;37;100.621.438.347.000.000.000;100.216.660.399.000.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,3913610009090;-34,6273407884;1004476;PARADAS DE POSTE;GARAY, JUAN DE AV.;1810;;;{90};GARAY, JUAN DE AV. 1810;GARAY, JUAN DE AV.;1810;106.596.798.088.000.000.000;100.211.703.395.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4085856365046;-34,6273453526;9082;;;;;;{32,75};;;;105.017.296.875.000.000.000;100.212.179.687.500.000.000;F;;CONSTITUCION&&URQUIZA, GRAL.;USIG;F;8/11/2016
-58,3782072472626;-34,6273513979;1002837;PARADAS DE POSTE;BRASIL;S/N;IRIGOYEN, BERNARDO DE;TACUARI;{17};;;;107.802.997.868.898.000.000;100.209.594.352.500.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4468606705807;-34,6273545291;1003061;PARADAS CON REFUGIO;GOYENA, PEDRO AV.;1389;;;{126,88};GOYENA, PEDRO AV. 1389;GOYENA, PEDRO AV.;1389;101.507.472.655.000.000.000;100.212.379.227.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4577533556049;-34,6273889519;1002211;PARADAS DE POSTE;LAUTARO;25;;;{113};LAUTARO 25;LAUTARO;25;100.508.612.450.000.000.000;100.208.663.535.999.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,3827796840947;-34,6273958300;1006881;PARADAS DE POSTE;SALTA;1636;;;{79};SALTA 1636;SALTA;1636;107.383.701.000.999.000.000;100.205.007.186.000.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4004159626412;-34,6274042648;1002928;PARADAS CON REFUGIO;PAVON;2526;;;{4};PAVON 2526;PAVON;2526;105.766.452.748.000.000.000;100.205.211.916.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4005121184570;-34,6274147747;1002927;PARADAS CON REFUGIO;PAVON;2534;JUJUY AV.;ALBERTI;{62};PAVON 2534;PAVON;2534;105.757.634.537.000.000.000;100.204.051.452.999.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,3653877595929;-34,6274428476;1006440;PARADAS DE POSTE;NECOCHEA;220;;;{130,8,86};NECOCHEA 220;NECOCHEA;220;108.978.536.605.999.000.000;100.198.389.681.999.000.000;F;;;RELEVAMIENTO2015;T;23/4/2015
-58,3797883146295;-34,6274463924;1007032;PARADA NO OFICIAL;LIMA ESTE;S/N;GARAY, JUAN DE AV.;BRASIL AV.;{168};;;;107.658.005.149.872.000.000;100.199.176.614.612.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4100923480610;-34,6274538323;9095;;;;;;{75,97};;;;104.879.125.000.000.000.000;100.200.218.750.000.000.000;F;;24 DE NOVIEMBRE&&CONSTITUCION;USIG;F;8/11/2016
-58,3526081686815;-34,6275245266;1006961;PARADAS CON REFUGIO;LAVAYSSE, BENJAMIN J. (EX CORREA, BENITO);1380;;;{4};;;;110.150.415.576.329.000.000;100.188.123.435.140.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4298982093650;-34,6275245776;1003055;PARADAS CON REFUGIO;DIRECTORIO AV.;212;;;{126,53,56,97};DIRECTORIO AV. 212;DIRECTORIO AV.;212;103.062.925.501.000.000.000;100.193.139.931.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3802773358632;-34,6275313919;1007033;PARADA NO OFICIAL;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{12};;;;107.613.154.191.843.000.000;100.189.784.057.943.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3806423513592;-34,6275453905;1007034;PARADAS DE POSTE;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{60};;;;107.579.681.039.132.000.000;100.188.258.448.074.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4588540322439;-34,6275487105;9108;;;;;;{133,136,163};;;;100.407.679.687.500.000.000;100.190.945.312.500.000.000;F;;CAMACUA&&RIVADAVIA AV.;USIG;F;8/11/2016
-58,4340072877974;-34,6275554114;1003292;PARADAS CON REFUGIO;MORENO, JOSE MARIA AV.;777;BONIFACIO, JOSE;DIRECTORIO AV.;{25};MORENO, JOSE MARIA AV. 777;MORENO, JOSE MARIA AV.;777;102.686.122.485.000.000.000;100.189.834.322.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4211892868428;-34,6275576943;9110;;;;;;{97};;;;103.861.531.250.000.000.000;100.189.171.875.000.000.000;F;;BOCAYUVA, QUINTINO&&COCHABAMBA;USIG;F;8/11/2016
-58,3806260710292;-34,6275620364;1007042;PARADAS CON REFUGIO;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{133,143,4,65};;;;107.581.172.440.599.000.000;100.186.410.630.479.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3801083289846;-34,6275663935;1007041;PARADAS CON REFUGIO;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{62};;;;107.628.648.927.239.000.000;100.185.888.513.457.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3758785757615;-34,6275674181;1005085;PARADAS CON REFUGIO;CASEROS AV.;828;;;{39,53};CASEROS AV. 828;CASEROS AV.;828;108.016.516.674.000.000.000;100.185.449.001.999.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,5036945129465;-34,6275744751;1004957;PARADAS DE POSTE;CAMARONES;5078;;;{47};CAMARONES 5078;CAMARONES;5078;96.295.814.963.500.000.000;100.187.329.687.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,3814473855505;-34,6275783873;1007036;PARADA NO OFICIAL;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{102};;;;107.505.856.537.565.000.000;100.184.657.768.859.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3816083923559;-34,6275803865;1007037;PARADA NO OFICIAL;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{39};;;;107.491.092.057.756.000.000;100.184.447.869.365.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4309337820061;-34,6276008339;9117;;;;;;{180,88};;;;102.967.960.937.500.000.000;100.184.710.937.500.000.000;F;;DIRECTORIO AV.&&VIEL;USIG;F;8/11/2016
-58,3808663612221;-34,6276033907;1007040;PARADAS CON REFUGIO;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{168};;;;107.559.134.135.867.000.000;100.181.840.957.368.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3814673865750;-34,6276036900;1007045;PARADAS CON REFUGIO;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{9,91};;;;107.504.020.185.037.000.000;100.181.852.315.588.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4814351033320;-34,6276149403;9118;;;;;;{172};;;;98.337.000.000.000.000.000;100.183.445.312.500.000.000;F;;ARANGUREN, JUAN F., DR.&&GONZALEZ, JOAQUIN V.;USIG;F;8/11/2016
-58,3809863663910;-34,6276183904;1007039;PARADAS CON REFUGIO;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{151};;;;107.548.128.333.461.000.000;100.180.185.902.290.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3813983837766;-34,6276193885;1007038;PARADAS CON REFUGIO;CIUDADELA;S/N;LIMA ESTE;LIMA OESTE;{129};;;;107.510.346.325.825.000.000;100.180.105.731.054.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4026473473730;-34,6276218083;9124;;;;;;{97};;;;105.561.820.312.500.000.000;100.181.203.125.000.000.000;F;;CATAMARCA&&PAVON;USIG;F;8/11/2016
-58,4545158219998;-34,6276342037;9123;;;;;;{133};;;;100.805.492.187.500.000.000;100.181.437.500.000.000.000;F;;FALCON, RAMON L.,CNEL.&&PUMACAHUA;USIG;F;8/11/2016
-58,3910164306643;-34,6276482998;1004474;PARADAS CON REFUGIO;ENTRE RIOS AV.;1628;;;{12};ENTRE RIOS AV. 1628;ENTRE RIOS AV.;1628;106.628.370.966.000.000.000;100.177.567.585.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4593389207242;-34,6276585146;1002702;PARADAS DE POSTE;RIVADAVIA AV.;6655;;;{133,88};RIVADAVIA AV. 6655;RIVADAVIA AV.;6655;100.363.215.075.999.000.000;100.178.765.923.000.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4593389207242;-34,6276585146;1002703;PARADAS DE POSTE;RIVADAVIA AV.;6653;;;{132};RIVADAVIA AV. 6653;RIVADAVIA AV.;6653;100.363.215.075.999.000.000;100.178.765.923.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4861292235781;-34,6276967646;1005238;PARADAS DE POSTE;MORON;4010;;;{181};MORON 4010;MORON;4010;97.906.552.274.700.000.000;100.174.278.229.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4902217017530;-34,6277027843;9141;;;;;;{172};;;;97.531.273.437.500.000.000;100.173.515.625.000.000.000;F;;GAONA AV.&&SEGUROLA AV.;USIG;F;30/11/2016
-58,4339717069932;-34,6277093511;1003291;PARADAS CON REFUGIO;MORENO, JOSE MARIA AV.;785;BONIFACIO, JOSE;DIRECTORIO AV.;{135,42};MORENO, JOSE MARIA AV. 785;MORENO, JOSE MARIA AV.;785;102.689.380.374.000.000.000;100.172.756.276.999.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,5272739438956;-34,6277412308;1004775;PARADA NO OFICIAL;MADERO;897;;;{109};MADERO 897;MADERO;897;94.133.596.645.500.000.000;100.167.698.911.000.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,3803873420819;-34,6277523964;1007050;PARADAS CON REFUGIO;BRASIL;S/N;LIMA ESTE;LIMA OESTE;{51,98};;;;107.603.046.616.661.000.000;100.165.275.430.815.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3813403823232;-34,6277583919;1007047;PARADAS CON REFUGIO;BRASIL;S/N;LIMA ESTE;LIMA OESTE;{84};;;;107.515.652.605.667.000.000;100.164.681.260.656.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4595845149884;-34,6277595098;1002700;PARADAS DE POSTE;RIVADAVIA AV.;6669;;;{36,49,5};RIVADAVIA AV. 6669;RIVADAVIA AV.;6669;100.340.693.799.999.000.000;100.167.562.865.999.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4595948818073;-34,6277637730;1002701;PARADAS DE POSTE;RIVADAVIA AV.;6665;;;{25,53};RIVADAVIA AV. 6665;RIVADAVIA AV.;6665;100.339.743.152.000.000.000;100.167.089.972.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,3910012935704;-34,6277805454;1001972;PARADA NO OFICIAL;ENTRE RIOS AV.;1660;;;{150,37,50};ENTRE RIOS AV. 1660;ENTRE RIOS AV.;1660;106.629.748.602.000.000.000;100.162.896.089.999.000.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,3796123628576;-34,6277806223;9154;;;;;;{28,53};;;;107.674.109.375.000.000.000;100.162.085.937.500.000.000;F;;BRASIL&&CIUDADELA;USIG;F;8/11/2016
-58,3796123628576;-34,6277806223;20314;;;;;;{46};;;;107.674.109.375.000.000.000;100.162.085.937.500.000.000;T;CONSTITUCION;BRASIL&&CIUDADELA;USIG;T;12/10/2016
-58,4592928027121;-34,6278187447;1002223;PARADAS DE POSTE;RIVADAVIA AV.;6640;;;{25,85};RIVADAVIA AV. 6640;RIVADAVIA AV.;6640;100.367.443.485.000.000.000;100.160.990.855.000.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,3953455006943;-34,6278292696;9162;;;;;;{129};;;;106.231.382.812.500.000.000;100.157.765.625.000.000.000;F;;GARAY, JUAN DE AV.&&PASCO;USIG;F;8/11/2016
-58,4264551281770;-34,6278337115;1001229;PARADAS CON REFUGIO;LA PLATA AV.;1054;COCHABAMBA;SAN JUAN AV.;{65,85};LA PLATA AV. 1054;LA PLATA AV.;1054;103.378.643.346.000.000.000;100.158.738.440.999.000.000;F;;;RELEVAMIENTO2015;T;23/4/2015
-58,5215967661822;-34,6278419081;1004802;PARADAS DE POSTE;ARREGUI AV.;6193;;;{106};ARREGUI AV. 6193;ARREGUI AV.;6193;94.654.198.472.400.000.000;100.156.849.145.999.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4172578253052;-34,6278470774;9163;;;;;;{56,8,96};;;;104.222.031.250.000.000.000;100.156.914.062.500.000.000;F;;COLOMBRES&&CONSTITUCION;USIG;F;8/11/2016
-58,4858043014850;-34,6278522034;1005390;PARADA NO OFICIAL;MERCEDES;587;;;{85};MERCEDES 587;MERCEDES;587;97.936.351.484.100.000.000;100.157.041.693.000.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3828094589756;-34,6278617749;9168;;;;;;{46};;;;107.380.929.687.500.000.000;100.153.320.312.500.000.000;F;;BRASIL&&SALTA;USIG;F;8/11/2016
-58,4237263723919;-34,6278623076;1001347;PARADAS DE POSTE;COCHABAMBA;4199;;;{97};COCHABAMBA 4199;COCHABAMBA;4199;103.628.867.805.000.000.000;100.155.472.823.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3766041540500;-34,6278641728;9169;;;;;;{70};;;;107.949.953.125.000.000.000;100.152.585.937.500.000.000;F;;CASEROS AV.&&TACUARI;USIG;F;31/1/2017
-58,3818906711014;-34,6278664362;1006886;PARADAS DE POSTE;BRASIL;1164;;;{100};BRASIL 1164;BRASIL;1164;107.465.181.705.000.000.000;100.152.736.080.000.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,3764552296986;-34,6278824668;1005084;PARADAS CON REFUGIO;CASEROS AV.;900;;;{10};CASEROS AV. 900;CASEROS AV.;900;107.963.607.685.000.000.000;100.150.544.843.000.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,4857875629939;-34,6278885463;1005684;PARADA NO OFICIAL;MERCEDES;579;;;{114};MERCEDES 579;MERCEDES;579;97.937.887.319.000.000.000;100.153.010.390.000.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
