CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
CESPEDES;2500;54.0;110000;2037.0;2;0;;;;;;;COLEGIALES;13;-58.449052097131307;-34.569718566859741
AMENABAR;2400;54.0;110000;2037.0;2;0;;;;;;;BELGRANO;13;-58.461087563427718;-34.560441786787109
PERON, JUAN DOMINGO, TTE.;4400;54.0;110000;2037.0;3;0;;;;;;;ALMAGRO;5;-58.429061025431935;-34.606082029902971
RIO DE JANEIRO;600;48.0;97760;2036.7;0;0;;;;;;;CABALLITO;6;-58.430635685140736;-34.608755539091959
MITRE, BARTOLOME;4000;30.0;61100;2036.7;2;0;;;;;;;ALMAGRO;5;-58.422780137960125;-34.610043332931262
CURAPALIGUE;100;55.0;112000;2036.4;2;0;;;SI;;;;CABALLITO;6;-58.453298126869171;-34.626707344153786
OLAZABAL;4400;55.0;112000;2036.4;3;0;;;;SI;;;VILLA URQUIZA;12;-58.47839483354926;-34.572349943805236
DARWIN;1000;55.0;112000;2036.4;3;0;;;;SI;SI;;VILLA CRESPO;15;-58.441768781875247;-34.591170274709384
AZCUENAGA;700;55.0;112000;2036.4;3;0;;;;2;SI;;BALVANERA;3;-58.401138686144868;-34.601199760692118
PALESTINA;1100;108.0;219900;2036.1;4;28;;;;SI;SI;BALCON TERRAZA;ALMAGRO;5;-58.425121191459468;-34.597871538908947
INDEPENDENCIA;1800;38.8;79000;2036.1;2;0;;;;;SI;;CONSTITUCION;1;-58.391680064341955;-34.618296515911723
YAPEYU;50;98.0;199500;2035.7;4;35;;;SI;SI;SI;SI;ALMAGRO;5;-58.42204052647736;-34.61268978218672
DONADO;800;42.0;85500;2035.7;2;0;;;;SI;;;VILLA ORTUZAR;15;-58.470874945137084;-34.586792733649737
CARRIL, SALVADOR MARIA DEL;2200;28.0;57000;2035.7;0;0;;;;SI;;;AGRONOMIA;15;-58.49016836272655;-34.58585929880433
BOEDO;300;28.0;57000;2035.7;1;5;;;;;;;ALMAGRO;5;-58.416858405745977;-34.61565738413659
PEDRAZA, MANUELA;5300;42.9;87370;2035.6;2;0;;;SI;;SI;;VILLA URQUIZA;12;-58.493364664503574;-34.565748983612849
ECUADOR;1300;113.0;230000;2035.4;4;100;;;;2;;;RECOLETA;2;-58.40433886204255;-34.595208282351315
PICHINCHA;1200;54.0;109900;2035.2;2;0;;;SI;;;;SAN CRISTOBAL;3;-58.397675572164701;-34.623173589042608
FRIAS,  EUSTAQUIO, TTE. GRAL.;100;54.0;109900;2035.2;0;0;;;;;;;VILLA CRESPO;15;-58.437094023856808;-34.603791925352638
LORETO, VIRREY;3700;54.0;109900;2035.2;3;0;;;;;;;CHACARITA;15;-58.45873319108334;-34.57974374727263
VERA;1000;37.0;75300;2035.1;0;0;;;;SI;;;VILLA CRESPO;15;-58.441992599848696;-34.594665140924128
PERON, EVA;1100;57.0;116000;2035.1;0;0;;;;;;;PARQUE CHACABUCO;7;-58.440855863975784;-34.63022999652911
ZAPIOLA;4700;34.0;69190;2035.0;1;A ESTRENAR;;;;;;;SAAVEDRA;12;-58.479654216393577;-34.543448447863128
ALVAREZ, THOMAS;3100;43.0;87500;2034.9;2;0;;;;;;;VILLA URQUIZA;12;-58.482596798723648;-34.572200712473261
LOBOS;500;86.0;175000;2034.9;3;0;;;;;;;CABALLITO;6;-58.436885284902374;-34.612162847149555
MEXICO;2416;49.0;99700;2034.7;2;0;;;;2;SI;;BALVANERA;3;-58.400353424428765;-34.616604187547949
RIVADAVIA;5800;32.0;65109;2034.7;0;0;;;;SI;;;CABALLITO;6;-58.447187398948905;-34.623108330800548
RIVERA, PEDRO I., DR.;5800;32.0;65109;2034.7;1;0;;;SI;SI;;;VILLA URQUIZA;12;-58.496424934604818;-34.576646311907631
PLAZA;4100;58.0;118000;2034.5;0;0;;;;SI;;;SAAVEDRA;12;-58.488120474480461;-34.553848923110422
ALVAREZ, THOMAS;2800;58.0;118000;2034.5;0;0;;;;SI;;;VILLA URQUIZA;12;-58.479823416835636;-34.574306198257702
FRENCH;2800;29.0;59000;2034.5;1;45;;;;;;;RECOLETA;2;-58.403103181659532;-34.588756037422833
BAEZ;700;145.0;295000;2034.5;4;50;;;;;;;PALERMO;14;-58.435306483853488;-34.56979485233731
PALESTINA;1000;51.0;103741;2034.1;0;0;;;;;;;ALMAGRO;5;-58.425303476427189;-34.599167336377135
FALCON, RAMON L.,CNEL.;3800;44.0;89500;2034.1;0;0;;;;SI;;;FLORESTA;10;-58.479706013885092;-34.634886249300578
GODOY CRUZ;3200;88.0;179000;2034.1;0;50;;;;;;;PALERMO;14;-58.421578301282082;-34.574531008013203
CARABOBO;300;44.0;89500;2034.1;1;0;;;;;;;FLORES;7;-58.454774204051425;-34.630337594223789
MONTES DE OCA, MANUEL;400;147.0;299000;2034.0;5;35;;;;3;;;BARRACAS;4;-58.375641715807937;-34.633193149741395
LUGONES;3100;59.0;120000;2033.9;3;0;;;SI;;SI;;VILLA URQUIZA;12;-58.484653410767052;-34.565582298797864
ESTADO DE ISRAEL;4300;59.0;120000;2033.9;3;0;;;;SI;;;ALMAGRO;5;-58.426410796870172;-34.5980355447522
CAPDEVILA;2700;59.0;120000;2033.9;2;0;;;;SI;;;VILLA URQUIZA;12;-58.488444814631187;-34.572084953190959
GIRIBONE;1300;59.0;120000;2033.9;3;0;;;;;SI;;VILLA ORTUZAR;15;-58.460527155267201;-34.579804871002843
JURAMENTO;2000;118.0;240000;2033.9;4;58;;;;;;;BELGRANO;13;-58.452830127709838;-34.559955630888837
DEL LIBERTADOR;5500;59.0;120000;2033.9;2;0;;;;;;;BELGRANO;13;-58.44421805701559;-34.56189290308609
LLAVALLOL;4600;44.0;89482;2033.7;0;0;;;;SI;;;VILLA DEVOTO;11;-58.508176930402264;-34.591288159277141
SAN MARTIN;7100;30.0;61000;2033.3;0;A ESTRENAR;;;;;;;VILLA DEVOTO;11;-58.513899121791638;-34.590968929470726
RIVADAVIA;2900;30.0;61000;2033.3;0;40;;;;SI;;;BALVANERA;3;-58.407609123340862;-34.610372210763742
BOEDO;200;60.0;122000;2033.3;3;0;;;SI;SI;;;ALMAGRO;5;-58.417090456100013;-34.613828993834673
GALLO;1600;60.0;122000;2033.3;3;0;;;;SI;;SI;RECOLETA;2;-58.409262745815674;-34.591683782724431
SUIPACHA;600;90.0;183000;2033.3;4;60;;;;2;SI;;SAN NICOLAS;1;-58.379755280280264;-34.601317782978086
PARAGUAY;700;60.0;122000;2033.3;2;0;;;;;;;RETIRO;1;-58.376851852070899;-34.597720654596202
ALBERTI;100;27.0;54900;2033.3;2;40;;;;;;;BALVANERA;3;-58.401509797531226;-34.610962406041672
FOREST;1300;60.0;122000;2033.3;0;0;;;;;;;VILLA ORTUZAR;15;-58.461706984608888;-34.576951633493614
PRINGLES;700;45.0;91500;2033.3;3;0;;;;;;;ALMAGRO;5;-58.427502269324599;-34.604216491780122
PRINGLES;800;60.0;122000;2033.3;3;0;;;;;;;ALMAGRO;5;-58.427269324805657;-34.602573894005396
DUMONT, SANTOS;2700;60.0;122000;2033.3;3;0;;;;;;;PALERMO;14;-58.440923219821748;-34.576038939380751
GUATEMALA;4300;91.0;185000;2033.0;0;0;;;;;SI;BALCON;PALERMO;14;-58.420320270457076;-34.589115869247564
DIAZ VELEZ;4200;61.0;124000;2032.8;2;0;;;;;;;ALMAGRO;5;-58.426207902791205;-34.608805684694183
PINO, VIRREY DEL;1700;123.0;250000;2032.5;3;55;;;;;;;BELGRANO;13;-58.444522040493155;-34.562121806455046
LARREA;1200;155.0;315000;2032.3;4;38;;;SI;;SI;BALCON PATIO;RECOLETA;2;-58.400847346187817;-34.593695589908599
CARRIL, SALVADOR MARIA DEL;3000;31.0;63000;2032.3;0;0;;;;SI;;;AGRONOMIA;15;-58.499357290943315;-34.59158544478597
SARMIENTO;1200;31.0;63000;2032.3;1;40;;;;;;;SAN NICOLAS;1;-58.383576111228464;-34.605236343907315
CASTELLI;100;31.0;63000;2032.3;1;40;;;;;;;BALVANERA;3;-58.404831860645032;-34.608808051970598
TUCUMAN;600;62.0;126000;2032.3;2;0;;;;;;;SAN NICOLAS;1;-58.37531561817368;-34.601187151171125
ALBERDI, JUAN BAUTISTA;4393;40.0;81270;2031.8;2;0;;;;SI;;;VELEZ SARSFIELD;10;-58.487766217643383;-34.641128377552953
ALBERDI, JUAN BAUTISTA;4300;40.0;81270;2031.8;2;0;;;;;;;PARQUE AVELLANEDA;9;-58.48597079045858;-34.640592989642876
BURELA;3100;63.0;128000;2031.7;3;0;;;;2;SI;BALCON PATIO;VILLA URQUIZA;12;-58.496759655974145;-34.571895153620957
LOZANO, PEDRO;3200;79.0;160500;2031.6;0;0;;;;2;;;VILLA DEL PARQUE;11;-58.494907131152956;-34.601298763896899
JURAMENTO;5800;32.0;65000;2031.3;1;A ESTRENAR;;;;SI;;;VILLA URQUIZA;12;-58.489723192794344;-34.582313996784308
PUEYRREDON;600;160.0;325000;2031.3;4;0;;;SI;3;SI;SI;BALVANERA;3;-58.405317468475019;-34.603323767202724
CERETTI;2000;32.0;65000;2031.3;1;A ESTRENAR;;;;SI;;;VILLA URQUIZA;12;-58.489236236663189;-34.58271362919821
SAN MARTIN;2900;32.0;65000;2031.3;1;A ESTRENAR;;;SI;;;;VILLA GRAL. MITRE;11;-58.466749289997423;-34.60253832518427
MAURE;3500;32.0;65000;2031.3;1;A ESTRENAR;;;SI;SI;;;CHACARITA;15;-58.449290277848974;-34.581152287434833
GARDEL, CARLOS;3100;32.0;65000;2031.3;2;A ESTRENAR;;;;;;;BALVANERA;3;-58.408719040987847;-34.603516200539161
LA RIOJA;400;32.0;65000;2031.3;0;A ESTRENAR;;;;;;;BALVANERA;3;-58.408244223725298;-34.615041556940362
PALPA;3600;32.0;65000;2031.3;2;45;;;;SI;;;CHACARITA;15;-58.454110229635013;-34.580871834848743
RIVADAVIA;2900;32.0;65000;2031.3;0;20;;;;SI;;;BALVANERA;3;-58.407609123340862;-34.610372210763742
ALBERDI, JUAN BAUTISTA;2700;64.0;130000;2031.3;3;0;;;SI;2;;;FLORES;7;-58.46570449899145;-34.632618670331553
LASCANO;4200;32.0;65000;2031.3;0;5;;;;SI;;;MONTE CASTRO;10;-58.49979051345251;-34.615293146833842
GAONA;3500;32.0;65000;2031.3;2;30;;;;SI;;;FLORES;7;-58.474071539930421;-34.620598607426473
AZCUENAGA;600;32.0;65000;2031.3;2;80;;;;SI;;;BALVANERA;3;-58.401064277814342;-34.602225233836471
JUNIN;700;64.0;130000;2031.3;3;0;;;;SI;;;BALVANERA;3;-58.397261120655514;-34.601048429416295
LAVALLEJA;600;64.0;130000;2031.3;3;0;;;;2;;;VILLA CRESPO;15;-58.433414769962752;-34.600098268305437
ARCOS;2178;160.0;325000;2031.3;3;0;;;;2;;;BELGRANO;13;-58.454609664503195;-34.559724592940377
JUNIN;500;64.0;130000;2031.3;2;0;;;;2;;;BALVANERA;3;-58.397084990298637;-34.603325503475425
BRAVO, MARIO;100;32.0;65000;2031.3;2;30;;;;;;;ALMAGRO;5;-58.417566725163653;-34.609599207419478
MORENO;400;32.0;65000;2031.3;2;45;;;;;;;MONSERRAT;1;-58.371972006685354;-34.611439964127186
SANTA FE;4500;64.0;130000;2031.3;0;0;;;;;;;PALERMO;14;-58.424330696834012;-34.579203998463377
USPALLATA;900;64.0;130000;2031.3;3;0;;;;;;;BARRACAS;4;-58.375718826328267;-34.633379028073655
GARCIA DEL RIO;2600;65.0;132000;2030.8;0;0;;;;SI;;;SAAVEDRA;12;-58.470900916649981;-34.549155772716155
MONROE;4700;62.0;125900;2030.6;4;0;;;;SI;;;VILLA URQUIZA;12;-58.482395769358483;-34.572185012006585
VIAMONTE;2900;49.0;99500;2030.6;3;0;;;;SI;SI;BALCON;BALVANERA;3;-58.406640919268163;-34.600850028512319
DEVOTO, FORTUNATO;500;98.0;199000;2030.6;4;33;;;SI;3;;;ALMAGRO;5;-58.424761828260181;-34.619126954570014
LAFUENTE;200;33.0;67000;2030.3;1;A ESTRENAR;;;;;;;FLORES;7;-58.467034801263495;-34.632855385199207
FRIAS,  EUSTAQUIO, TTE. GRAL.;300;33.0;67000;2030.3;0;35;;;;SI;;;VILLA CRESPO;15;-58.434638195330216;-34.602220997360675
FRIAS,  EUSTAQUIO, TTE. GRAL.;200;33.0;67000;2030.3;2;30;;;;SI;;;VILLA CRESPO;15;-58.435801600488738;-34.602965207222695
CORDOBA;2000;33.0;67000;2030.3;2;40;;;;;;;BALVANERA;3;-58.39578503361151;-34.599840774189069
PAZ, GRAL.;3600;133.0;270000;2030.1;0;30;;;;3;;;SAAVEDRA;12;-58.502067313851185;-34.555375611411868
PAZ, MARCOS;3600;133.0;270000;2030.1;3;30;;;SI;;SI;SI;VILLA DEVOTO;11;-58.515089067170869;-34.606710246556858
RIVADAVIA;6000;133.0;270000;2030.1;4;28;;;;3;;;CABALLITO;6;-58.449810346399772;-34.624137864012219
ALVAREZ, DONATO, Tte. Gral.;200;50.0;101500;2030.0;2;0;;;;;;;FLORES;7;-58.455189605706565;-34.6235296662529
ALLENDE;3100;67.0;136000;2029.9;0;0;;;;2;;;VILLA DEVOTO;11;-58.513734060851498;-34.612594144638017
MATHEU;1500;34.0;69000;2029.4;1;A ESTRENAR;;;;;;;SAN CRISTOBAL;3;-58.398597453487831;-34.627129997288634
CORVALAN;1100;34.0;69000;2029.4;0;0;;;;;;;MATADEROS;9;-58.49699196442176;-34.648548342271603
DEL LIBERTADOR;8400;68.0;138000;2029.4;0;0;;;;2;;;NUÑEZ;13;-58.465449960507947;-34.538367326751633
ARCOS;2100;170.0;345000;2029.4;4;30;;;SI;4;;;BELGRANO;13;-58.453959063503611;-34.56047873688874
SIMBRON;3500;68.0;138000;2029.4;0;0;;;;SI;;;VILLA DEL PARQUE;11;-58.499911705302942;-34.601718365864684
SAN JUAN;4200;34.0;69000;2029.4;2;0;;;;;;;BOEDO;5;-58.424103451723461;-34.626750003305354
BOCAYUVA, QUINTINO;100;34.0;69000;2029.4;2;0;;;;;;;ALMAGRO;5;-58.423175298342137;-34.613558548758668
POTOSI;4400;68.0;138000;2029.4;3;0;;;;;;;ALMAGRO;5;-58.429159608561037;-34.607301456567747
ESTADOS UNIDOS;4200;34.0;69000;2029.4;1;0;;;;;;;BOEDO;5;-58.424800615637963;-34.623438321976259
BALBIN, RICARDO, DR.;2300;61.6;125000;2029.2;2;0;;;;;;;BELGRANO;13;-58.464989102020674;-34.562675203939627
BILLINGHURST;1600;137.0;278000;2029.2;4;35;;;;4;;;RECOLETA;2;-58.411753552779722;-34.5921413348158
DEL LIBERTADOR;7700;38.5;78119;2029.1;1;0;;;;;;;NUÑEZ;13;-58.461399499720073;-34.543435159732098
MISTRAL, GABRIELA;2300;69.0;140000;2029.0;0;A ESTRENAR;;;SI;SI;;;VILLA PUEYRREDON;12;-58.494519716031668;-34.582986820084969
RECONQUISTA;900;69.0;140000;2029.0;3;0;;;;2;;;RETIRO;1;-58.373115183141046;-34.597362114293453
ROOSEVELT FRANKLIN D.;3400;138.0;280000;2029.0;0;5;;;SI;;;;COGHLAN;12;-58.470378424819422;-34.563406106884948
AYACUCHO;1100;207.0;420000;2029.0;4;25;;;SI;4;;;RECOLETA;2;-58.396257740003286;-34.595739472029095
CURAPALIGUE;100;69.0;140000;2029.0;3;0;;;SI;;;;CABALLITO;6;-58.453298126869171;-34.626707344153786
BILLINGHURST;900;69.0;140000;2029.0;2;0;;;;SI;SI;;ALMAGRO;5;-58.415092999038869;-34.599588868550498
ZAPIOLA;4700;43.0;87232;2028.7;2;0;;;;;;;SAAVEDRA;12;-58.479654216393577;-34.543448447863128
OLAYA;1100;35.0;71000;2028.6;0;0;;;;SI;;;CABALLITO;6;-58.443128705607535;-34.606677511310778
LARREA;1300;35.0;71000;2028.6;1;0;;;;SI;;PATIO;RECOLETA;2;-58.400104466404819;-34.591943158064623
ARAOZ;1500;70.0;142000;2028.6;3;0;;;;;;;PALERMO;14;-58.425258664903794;-34.59206402850446
URIBURU;400;35.0;71000;2028.6;2;0;;;;;;;BALVANERA;3;-58.398380863506183;-34.604602621307173
CUBAS, JOSE;3600;36.0;73000;2027.8;1;0;;;;;;;VILLA DEVOTO;11;-58.509334125948008;-34.594389313132247
YERBAL;900;36.0;73000;2027.8;2;0;;;;;;;CABALLITO;6;-58.443238282425277;-34.620016988300861
GUARDIA VIEJA;3900;36.0;73000;2027.8;2;0;;;;;;;ALMAGRO;5;-58.419158815061927;-34.600975949599153
DIAZ VELEZ;3900;36.0;73000;2027.8;2;0;;;;;;;ALMAGRO;5;-58.421497233082199;-34.608708512953839
MEXICO;1756;69.0;139900;2027.5;3;0;;;;2;SI;;MONSERRAT;1;-58.391071116851165;-34.615804071937376
PARAGUAY;1900;73.0;148000;2027.4;3;0;;;;SI;SI;SI;RECOLETA;2;-58.394545611291555;-34.598849992176802
YERBAL;2100;44.0;89200;2027.3;2;A ESTRENAR;;;;2;;;FLORES;7;-58.459354254322371;-34.626520258358866
JUNIN;500;37.0;75000;2027.0;1;0;;;;SI;;BALCON;BALVANERA;3;-58.397084990298637;-34.603325503475425
TRIUNVIRATO;3800;37.0;75000;2027.0;1;0;;;SI;SI;;;PARQUE CHAS;15;-58.474809882600219;-34.580930007568057
THAMES;600;37.0;75000;2027.0;0;0;;;SI;;;;VILLA CRESPO;15;-58.441993411365125;-34.594465237657467
SAN JUAN;1400;37.0;75000;2027.0;1;0;;;SI;;;;CONSTITUCION;1;-58.385792609157271;-34.622527445049514
SAN JUAN;4200;37.0;75000;2027.0;1;0;;;SI;;;;BOEDO;5;-58.424103451723461;-34.626750003305354
AVELLANEDA;1900;37.0;75000;2027.0;1;0;;;;SI;;;FLORES;7;-58.458194577578396;-34.622111732939018
POTOSI;4400;37.0;75000;2027.0;2;0;;;;SI;;;ALMAGRO;5;-58.429159608561037;-34.607301456567747
URIBURU;100;37.0;75000;2027.0;2;0;;;;SI;SI;;BALVANERA;3;-58.397886119379834;-34.608413955039858
ARTIGAS, JOSE GERVASIO DE,;3000;74.0;150000;2027.0;3;0;;;;2;SI;;VILLA DEL PARQUE;11;-58.485570431699422;-34.599356061955653
COLPAYO;700;74.0;150000;2027.0;3;0;;;;;;;CABALLITO;6;-58.443424626330128;-34.61237599432814
DEL LIBERTADOR;5600;185.0;375000;2027.0;4;14;;;;;;;BELGRANO;13;-58.444537287857862;-34.560584473383109
TUCUMAN;3000;74.0;150000;2027.0;3;0;;;;;;;BALVANERA;3;-58.407838702539273;-34.601233795832172
GORRITI;6000;111.0;225000;2027.0;2;0;;;;;;;PALERMO;14;-58.441459466605522;-34.581909461422626
VIAMONTE;800;37.0;75000;2027.0;2;0;;;;;;;SAN NICOLAS;1;-58.378192864540189;-34.600214603814173
MIGUELETES;2000;37.0;75000;2027.0;2;0;;;;;;;BELGRANO;13;-58.445944460308546;-34.557119918751837
SAN MARTIN;7200;60.0;121603;2026.7;0;0;;;;SI;;;VILLA DEVOTO;11;-58.515421753044116;-34.590491431437641
LORETO, VIRREY;2400;75.0;152000;2026.7;4;45;;;;2;;;BELGRANO;13;-58.449776108503585;-34.567433772002239
HIDALGO;1000;75.0;152000;2026.7;4;14;;;;;SI;;CABALLITO;6;-58.44175820027592;-34.607761923857396
PINTO;4700;38.0;77000;2026.3;0;0;;;;SI;;;SAAVEDRA;12;-58.481835471808601;-34.544200135472451
DIAZ COLODRERO;2300;38.0;77000;2026.3;2;0;;;;SI;;;VILLA URQUIZA;12;-58.484848528287138;-34.574609411041791
JUNCAL;800;190.0;385000;2026.3;5;71;;;;3;SI;SI;RETIRO;1;-58.378559307022222;-34.593024718234069
ALBERTI;800;38.0;77000;2026.3;0;0;;;;;;;BALVANERA;3;-58.400819035874306;-34.618640025693715
MONTAÑESES;1900;77.0;156000;2026.0;3;40;;;;;SI;SI;BELGRANO;13;-58.447366441834397;-34.559396911146635
LACROZE, FEDERICO;3400;74.0;149900;2025.7;3;0;;;;2;;;COLEGIALES;13;-58.450407208576777;-34.579926821636064
LEGUIZAMON, MARTINIANO;3800;39.0;79000;2025.6;0;A ESTRENAR;;;;SI;;;VILLA LUGANO;8;-58.481101417634349;-34.673916013121172
SANTA FE;1600;195.0;395000;2025.6;4;50;;;SI;3;SI;BALCON;RECOLETA;2;-58.38990613482845;-34.595938421941263
AGUERO;1200;78.0;158000;2025.6;4;30;;;;2;SI;SI;RECOLETA;2;-58.40979009311831;-34.595645148102363
PINTO;4700;39.0;79000;2025.6;0;0;;;;;;;SAAVEDRA;12;-58.481835471808601;-34.544200135472451
MEDRANO;600;39.0;79000;2025.6;2;0;;;;;;;ALMAGRO;5;-58.421122931981067;-34.603205590205675
CABILDO;1600;39.0;79000;2025.6;1;0;;;;;;;COLEGIALES;13;-58.452361437128907;-34.566232501893857
MITRE, BARTOLOME;3900;79.0;160000;2025.3;3;3;;;;2;;;ALMAGRO;5;-58.421210757678701;-34.610085473081597
BAEZ;400;79.0;160000;2025.3;4;30;;;;;SI;;PALERMO;14;-58.432376263552371;-34.571505162421701
MOLDES;1800;158.0;320000;2025.3;0;35;;;;;;;BELGRANO;13;-58.457136046607751;-34.566597501153481
MARMOL, JOSE;400;40.0;81000;2025.0;1;0;;;SI;;;;ALMAGRO;5;-58.425644971765387;-34.618017882718092
OLAZABAL;2200;80.0;162000;2025.0;4;24;;;;2;;SI;BELGRANO;13;-58.45626888240696;-34.559122274432518
PUMACAHUA;300;40.0;81000;2025.0;1;0;;;;;;;FLORES;7;-58.453593142779525;-34.629977906701754
LA PAMPA;1500;121.0;245000;2024.8;4;30;;;SI;4;;;BELGRANO;13;-58.445113607121556;-34.559635587321353
CAMPICHUELO;200;121.0;245000;2024.8;4;35;;;SI;;;;CABALLITO;6;-58.433771205777909;-34.615127209227538
COSTA RICA;4100;121.0;245000;2024.8;0;0;;;;;;;PALERMO;14;-58.420506190358523;-34.591715624899344
MURILLO;600;39.0;78960;2024.6;1;0;;;;;;;VILLA CRESPO;15;-58.442944178785304;-34.60159040218781
ARCOS;2200;163.0;330000;2024.5;4;30;;;;;;;BELGRANO;13;-58.454788888686004;-34.559516842284992
VALLEJOS;2900;41.0;83000;2024.4;0;0;;;SI;;;;VILLA PUEYRREDON;12;-58.500674335225263;-34.587917434033812
HUMAHUACA;4000;41.0;83000;2024.4;3;0;;;;SI;SI;;ALMAGRO;5;-58.420765648376516;-34.602048750214628
OLAZABAL;4700;41.0;83000;2024.4;2;0;;;;SI;;;VILLA URQUIZA;12;-58.481643159387197;-34.574226134441425
ANCHORENA, TOMAS M. DE, DR;1600;41.0;83000;2024.4;2;0;;;;SI;SI;;RECOLETA;2;-58.403438535124664;-34.591670826532742
ARGERICH;2400;41.0;83000;2024.4;0;0;;;;SI;;;VILLA DEL PARQUE;11;-58.485765077632998;-34.608549219480246
INDEPENDENCIA;4000;41.0;83000;2024.4;2;0;;;;;;BALCON TERRAZA;BOEDO;5;-58.422179590669721;-34.621529818489037
ALVAREZ JONTE;4800;41.0;82995;2024.3;0;0;;;;SI;;;MONTE CASTRO;10;-58.505851334346062;-34.619963556301045
PUEYRREDON;900;83.0;168000;2024.1;3;50;;;;SI;SI;SI;BALVANERA;3;-58.404346078371951;-34.599888825297164
ECHEVERRIA;5200;67.0;135610;2024.0;0;A ESTRENAR;;;SI;SI;;;VILLA URQUIZA;12;-58.482829090999743;-34.580108401739622
HUMAHUACA;3400;42.0;85000;2023.8;1;0;;;SI;;;;ALMAGRO;5;-58.413013753528219;-34.603368218823206
THAMES;700;42.0;85000;2023.8;2;0;;;;SI;;;VILLA CRESPO;15;-58.440951420713176;-34.59387195680933
DON BOSCO;4100;42.0;85000;2023.8;2;0;;;;SI;SI;;ALMAGRO;5;-58.423267651600796;-34.613739142856588
ESPARZA;50;42.0;85000;2023.8;2;0;;;;SI;;;BALVANERA;3;-58.41292254577057;-34.610963823225845
OLAZABAL;4400;42.0;85000;2023.8;2;0;;;;SI;;;VILLA URQUIZA;12;-58.47839483354926;-34.572349943805236
LE BRETON, TOMAS A.;5745;42.0;85000;2023.8;2;0;;;;SI;;;VILLA URQUIZA;12;-58.497017468597669;-34.574490616018764
HUMBERTO 1°;600;42.0;85000;2023.8;0;0;;;;SI;;;SAN TELMO;1;-58.374219269972436;-34.620898051602147
JUAREZ, BENITO;3200;42.0;85000;2023.8;2;0;;;;;SI;PATIO;VILLA DEVOTO;11;-58.513181997637304;-34.611015890308742
PARAGUAY;1500;210.0;425000;2023.8;4;60;;;;;SI;;RECOLETA;2;-58.388160696738666;-34.59850405435725
ANDALGALA;1400;42.0;85000;2023.8;2;0;;;;;;;MATADEROS;9;-58.517413460996373;-34.653882767682802
VEGA, NICETO, Cnel.;5700;42.0;85000;2023.8;2;0;;;;;;;PALERMO;14;-58.440456322869863;-34.586119739540777
ESPARZA;100;42.0;85000;2023.8;2;0;;;;;;;BALVANERA;3;-58.412909458495172;-34.611257487018399
DIRECTORIO;1900;85.0;172000;2023.5;4;35;;;;2;SI;SI;PARQUE CHACABUCO;7;-58.454291243800483;-34.631620549446247
CASTILLO;400;43.0;87000;2023.3;0;0;;;;SI;;;VILLA CRESPO;15;-58.433478765757549;-34.59652219583014
AMENABAR;2700;43.0;87000;2023.3;2;0;;;;SI;;;BELGRANO;13;-58.463167475506914;-34.558007987682558
URUGUAY;400;43.0;87000;2023.3;2;0;;;;;;;SAN NICOLAS;1;-58.38668530214877;-34.604027932684602
CASTILLO, RAMON S., PRES.;400;43.0;87000;2023.3;2;0;;;;;;;VILLA CRESPO;15;-58.433478765757549;-34.59652219583014
GALLO;500;43.0;87000;2023.3;2;0;;;;;;;ALMAGRO;5;-58.413138646881372;-34.603234225907954
BONPLAND;1156;65.0;131500;2023.1;2;0;;;SI;SI;SI;BALCON TERRAZA;CHACARITA;15;-58.442903252487476;-34.587759073108849
SUIPACHA;800;88.0;178000;2022.7;4;75;;;;2;;PATIO;SAN NICOLAS;1;-58.379905258489948;-34.598985900518279
LAVALLE;1700;44.0;89000;2022.7;2;0;;;SI;;;;SAN NICOLAS;1;-58.390806105508588;-34.603225351318756
HUMBERTO 1°;100;90.0;182000;2022.2;3;2;;;SI;;SI;BALCON TERRAZA;SAN TELMO;1;-58.366987288756569;-34.620621562033122
FOULLIER, FELIX O.;5800;32.0;64709;2022.2;1;A ESTRENAR;;;;SI;;;VILLA URQUIZA;12;-58.491104708250255;-34.580638094235539
HUMBERTO 1°;600;46.0;93000;2021.7;3;70;;;;;;;SAN TELMO;1;-58.374219269972436;-34.620898051602147
CESPEDES;2400;46.0;93000;2021.7;3;0;;;;;;;COLEGIALES;13;-58.4479900064727;-34.568399564017049
TUCUMAN;1400;42.0;84900;2021.4;2;0;;;;;;;SAN NICOLAS;1;-58.386648629331489;-34.601789482361966
ECHEVERRIA;5200;47.0;95000;2021.3;2;0;;;SI;SI;;BALCON;VILLA URQUIZA;12;-58.482829090999743;-34.580108401739622
GARDEL, CARLOS;3100;47.0;95000;2021.3;2;0;;;OPCIONAL;SI;SI;;BALVANERA;3;-58.408719040987847;-34.603516200539161
VALLEJOS;2800;47.0;95000;2021.3;2;0;;;;SI;;;VILLA PUEYRREDON;12;-58.499540157867827;-34.587216212365846
SUIPACHA;900;47.0;95000;2021.3;2;0;;;;SI;;;RETIRO;1;-58.379997478939472;-34.597737458297466
ACHA, MARIANO, Gral.;1200;47.0;95000;2021.3;3;0;;;;;SI;;VILLA ORTUZAR;15;-58.472261590661077;-34.581576707356895
MONROE;3600;47.0;95000;2021.3;2;0;;;;;;;BELGRANO;13;-58.471255230343559;-34.565551827512728
